@relation 'actinopterygii'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute class hierarchical perciformes/pomacentridae/chromis/c-chrysura,perciformes/acanthuridae/acanthurus/a-nigrofuscus,perciformes/chaetodontidae/chaetodon/c-lunulatus,beryciformes/holocentridae/myripristis/m-kuntee,perciformes/chaetodontidae/chaetodon/c-trifascialis,perciformes/pomacentridae/dascyllus/d-reticulatus,perciformes/pomacentridae/plectroglyphidodon/p-dickii,perciformes/pomacentridae/amphiprion/a-clarkii,perciformes/acanthuridae/zebrasoma/z-scopas,perciformes/pomacentridae/neoglyphidodon/n-nigroris,perciformes/pomacentridae/dascyllus/d-aruanus,perciformes/pomacentridae/abudefduf/a-vaigiensis,perciformes/pempheridae/pempheris/p-vanicolensis,perciformes/labridae/hemigymnus/h-melapterus,perciformes/chaetodontidae/chaetodon/c-speculum

@data
0.215042,0.43869,0.932382,14.096905,0.873022,6.62004,56.361706,2.039808,3.368587,0.383234,0.676858,-0.55731,0.962246,0.940493,1.786957,perciformes/pomacentridae/amphiprion/a-clarkii
0.202778,0.094081,0.979692,24.791231,0.954384,9.512788,99.664414,1.807997,2.71049,0.08678,0.310062,-0.777811,0.983998,0.982059,1.902135,perciformes/pomacentridae/dascyllus/d-reticulatus
0.167147,0.177016,0.98583,17.281491,0.93254,6.675144,69.365169,2.146234,3.297441,0.15725,0.426167,-0.756154,0.990884,0.986325,1.76291,perciformes/pomacentridae/dascyllus/d-reticulatus
0.292714,0.155622,0.985468,35.366115,0.953021,10.987808,141.994597,1.580037,2.432077,0.145538,0.336823,-0.772452,0.976295,0.988045,1.839445,perciformes/pomacentridae/dascyllus/d-reticulatus
0.47147,0.08263,0.942314,32.000658,0.959381,11.217751,128.620136,1.212038,1.83506,0.077887,0.28438,-0.702963,0.929077,0.957404,1.915224,beryciformes/holocentridae/myripristis/m-kuntee
0.17528,0.155266,0.971276,19.703563,0.928904,8.277663,79.175363,1.983364,3.03866,0.134799,0.425565,-0.704846,0.981524,0.976536,1.786451,perciformes/pomacentridae/dascyllus/d-reticulatus
0.195341,0.117593,0.976808,18.957157,0.944713,8.136063,76.218562,1.821956,2.757574,0.105282,0.357292,-0.745239,0.980921,0.980374,1.778829,perciformes/pomacentridae/dascyllus/d-reticulatus
0.104066,0.91557,0.872646,25.724277,0.787531,9.439693,102.570541,2.322172,4.151941,0.80519,0.954341,-0.405389,0.937491,0.888433,1.821306,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.243294,0.168008,0.985149,30.1346,0.932772,9.926353,120.989812,1.83766,2.840825,0.148661,0.422495,-0.728498,0.980525,0.987707,1.817241,perciformes/pomacentridae/dascyllus/d-reticulatus
0.19973,0.309117,0.92763,17.398687,0.922279,7.844831,69.774956,1.922093,3.048433,0.280016,0.491767,-0.67601,0.977513,0.954722,1.847328,perciformes/pomacentridae/chromis/c-chrysura
0.082655,0.478977,0.937936,22.331636,0.824823,8.627273,89.385795,2.527311,4.183474,0.401705,0.768915,-0.521645,0.973541,0.941026,1.893387,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.189069,0.185965,0.972527,15.300653,0.913495,6.935223,61.449123,1.984972,3.060533,0.157798,0.479054,-0.681606,0.978656,0.97704,1.706294,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.265009,0.100746,0.980264,33.268874,0.955077,11.115761,133.668507,1.733777,2.616067,0.093461,0.313206,-0.781884,0.982451,0.983351,1.887563,perciformes/pomacentridae/chromis/c-chrysura
0.322363,0.21875,0.943567,42.881876,0.922669,12.828711,172.10957,1.664024,2.658475,0.193042,0.475551,-0.644274,0.959209,0.948981,1.834126,beryciformes/holocentridae/myripristis/m-kuntee
0.138104,0.235629,0.953421,22.319872,0.899363,8.928558,89.600918,2.227933,3.495266,0.199509,0.540459,-0.638817,0.981019,0.958928,1.892104,perciformes/pomacentridae/amphiprion/a-clarkii
0.15699,0.081845,0.981705,22.997003,0.95997,9.143932,92.476687,2.010093,2.986111,0.077381,0.28169,-0.81562,0.991785,0.983751,1.876756,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.251964,0.102218,0.971605,19.165577,0.949354,8.36567,77.081967,1.680335,2.528787,0.092481,0.32994,-0.743436,0.974591,0.975227,1.796305,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.402575,0.072074,0.93953,55.814965,0.964276,14.893149,224.117632,1.201229,1.807276,0.069811,0.258692,-0.722765,0.933099,0.940212,1.70755,beryciformes/holocentridae/myripristis/m-kuntee
0.340598,0.669924,0.903601,49.250022,0.850528,13.562736,197.17686,1.729326,3.032321,0.59574,0.778559,-0.478796,0.922901,0.922156,1.900301,perciformes/chaetodontidae/chaetodon/c-trifascialis
0.242151,0.108803,0.980903,20.940293,0.948402,8.538112,84.185026,1.748641,2.641675,0.098395,0.340135,-0.757161,0.979793,0.983993,1.820694,perciformes/pomacentridae/dascyllus/d-reticulatus
0.225227,0.133453,0.954665,23.407315,0.936962,9.398309,94.082223,1.775073,2.707812,0.117252,0.389678,-0.700501,0.972641,0.957297,1.808666,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.198915,0.088784,0.98183,12.278657,0.962088,6.303571,49.41884,1.856323,2.786451,0.084922,0.279409,-0.812089,0.988862,0.983632,1.831203,perciformes/pomacentridae/dascyllus/d-reticulatus
0.18462,0.189533,0.942984,9.838547,0.918832,5.750148,39.523063,1.978951,3.070039,0.163467,0.470212,-0.661954,0.975731,0.948515,1.793057,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.174743,0.102613,0.986929,15.100254,0.951871,6.717108,60.717247,1.960087,2.942233,0.093909,0.325134,-0.793328,0.989503,0.98803,1.823016,perciformes/pomacentridae/dascyllus/d-reticulatus
0.222721,0.089668,0.980685,24.57623,0.956924,9.466294,98.805917,1.739472,2.606447,0.083609,0.298868,-0.787059,0.982873,0.981533,1.886364,perciformes/pomacentridae/dascyllus/d-reticulatus
0.169794,0.447143,0.910095,13.352223,0.85247,6.62381,53.374762,2.087315,3.492682,0.382768,0.723348,-0.489808,0.946695,0.917364,1.733285,perciformes/pomacentridae/amphiprion/a-clarkii
0.201655,0.088347,0.976824,27.535065,0.958405,10.156281,110.685702,1.790077,2.678325,0.08296,0.292417,-0.790846,0.984839,0.97936,1.918729,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.235579,0.434441,0.918916,7.426421,0.858119,4.388986,29.54458,1.920573,3.196171,0.372924,0.70959,-0.517718,0.944858,0.923977,1.802928,perciformes/pomacentridae/amphiprion/a-clarkii
0.125156,0.304147,0.942756,20.22155,0.882212,8.413364,81.106912,2.239334,3.598999,0.258021,0.610488,-0.603368,0.977437,0.949104,1.741072,perciformes/pomacentridae/chromis/c-chrysura
0.078152,0.415142,0.953389,20.273948,0.854899,7.986299,81.178818,2.543882,4.148713,0.353034,0.707786,-0.588823,0.984194,0.954638,1.843013,perciformes/pomacentridae/dascyllus/d-aruanus
0.122407,0.683333,0.950006,33.483434,0.821514,10.355833,133.896667,2.294292,3.914304,0.59625,0.846714,-0.555089,0.974979,0.981587,1.776182,perciformes/chaetodontidae/chaetodon/c-trifascialis
0.188452,0.083781,0.983979,29.665482,0.958886,10.433333,119.229254,1.916484,2.853902,0.078784,0.287017,-0.805279,0.989273,0.986709,1.762987,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.124328,0.499214,0.90532,17.083178,0.833331,7.633054,68.309586,2.251788,3.79435,0.424609,0.773337,-0.474564,0.951662,0.911219,1.799305,perciformes/pomacentridae/amphiprion/a-clarkii
0.298868,0.093987,0.96525,18.426452,0.953259,8.295416,74.12931,1.504854,2.266219,0.08622,0.311726,-0.73851,0.964152,0.974732,1.780261,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.173272,1.138172,0.922543,39.842852,0.824131,11.432258,158.946774,2.121052,3.650805,1.035383,0.897607,-0.492926,0.952997,0.925515,1.926223,perciformes/pomacentridae/dascyllus/d-aruanus
0.137036,0.200565,0.958819,15.165814,0.906567,7.167255,60.909668,2.242339,3.45984,0.168907,0.500707,-0.66154,0.983509,0.96167,1.743932,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.12664,0.778721,0.87269,16.647243,0.889346,7.403869,66.272018,2.200742,3.606481,0.71845,0.656433,-0.645087,0.983742,0.969265,1.749159,perciformes/pomacentridae/chromis/c-chrysura
0.198145,0.114801,0.979205,10.686898,0.945017,5.662105,42.985695,1.83565,2.773151,0.102733,0.353533,-0.750039,0.981905,0.98665,1.819403,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.181356,0.098741,0.983419,19.858636,0.954622,8.248561,79.85036,1.933889,2.905184,0.091344,0.313762,-0.790267,0.988702,0.985845,1.786511,perciformes/pomacentridae/dascyllus/d-reticulatus
0.371645,0.099437,0.897743,22.290357,0.950281,9.370231,89.646654,1.318856,2.002145,0.090203,0.323844,-0.656546,0.926663,0.914835,1.675081,beryciformes/holocentridae/myripristis/m-kuntee
0.170059,0.140346,0.960625,12.553663,0.934951,6.595238,50.485533,2.016691,3.072194,0.123019,0.400288,-0.721029,0.984222,0.969375,1.832781,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.213985,0.149687,0.981602,15.145684,0.932666,6.68786,60.850063,1.839936,2.819518,0.131019,0.413351,-0.725684,0.97964,0.983123,1.826693,perciformes/pomacentridae/dascyllus/d-reticulatus
0.191681,0.172082,0.974796,19.934561,0.928017,8.160399,80.07521,1.962368,3.022614,0.150589,0.437173,-0.707524,0.981558,0.977937,1.819915,perciformes/pomacentridae/dascyllus/d-reticulatus
0.249837,0.11251,0.95472,36.398562,0.944203,11.889779,146.223875,1.612474,2.441636,0.100198,0.351906,-0.706262,0.964602,0.955564,1.630046,beryciformes/holocentridae/myripristis/m-kuntee
0.182782,0.902875,0.943983,35.30788,0.80472,10.471348,140.982129,2.178805,3.801902,0.800153,0.922172,-0.491942,0.957232,0.945555,1.736251,perciformes/chaetodontidae/chaetodon/c-trifascialis
0.332583,0.147745,0.96742,47.730207,0.926895,13.516469,191.616885,1.525536,2.351857,0.126754,0.419512,-0.679086,0.95442,0.972965,1.900854,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.273872,0.167423,0.908474,15.667519,0.918556,7.713152,62.983749,1.585556,2.464761,0.142137,0.452853,-0.62337,0.944832,0.939576,1.863526,perciformes/pomacentridae/amphiprion/a-clarkii
0.301942,0.070246,0.962355,27.397627,0.965334,10.320008,110.164287,1.458009,2.176515,0.0685,0.253673,-0.773114,0.967277,0.968493,1.794186,beryciformes/holocentridae/myripristis/m-kuntee
0.168269,0.08328,0.977933,23.861345,0.958836,9.406617,95.949037,1.944559,2.891892,0.078284,0.286228,-0.802286,0.989561,0.981205,1.711861,beryciformes/holocentridae/myripristis/m-kuntee
0.302403,0.070778,0.944252,26.82719,0.964611,10.266949,107.878688,1.365008,2.040068,0.068709,0.255648,-0.751581,0.956165,0.947274,1.847145,beryciformes/holocentridae/myripristis/m-kuntee
0.22278,0.091048,0.960779,10.819255,0.955396,6.246885,43.575426,1.706694,2.559351,0.084295,0.304039,-0.75592,0.97745,0.963957,1.895454,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.203392,0.285319,0.932906,26.361918,0.887953,9.877193,105.778701,2.014472,3.236514,0.242387,0.590159,-0.576099,0.962871,0.936804,1.897504,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.220552,0.087219,0.984346,11.209297,0.958954,5.835868,45.113736,1.716671,2.574322,0.082107,0.290611,-0.796071,0.983247,0.984822,1.81369,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.088936,0.844174,0.869022,21.271265,0.756699,8.527998,84.772907,2.42369,4.332479,0.723416,0.968271,-0.369857,0.92735,0.883992,1.657771,perciformes/pomacentridae/amphiprion/a-clarkii
0.170049,0.316772,0.911344,23.048849,0.860378,9.253468,92.45599,2.068841,3.352307,0.261022,0.642834,-0.509622,0.948154,0.918932,1.715611,perciformes/pomacentridae/amphiprion/a-clarkii
0.291328,0.274698,0.910912,15.021617,0.888216,7.374246,60.271682,1.767611,2.877498,0.232301,0.584888,-0.521786,0.932122,0.919444,1.715245,perciformes/pomacentridae/amphiprion/a-clarkii
0.299102,0.092793,0.925618,38.931565,0.953604,12.40991,156.408108,1.376149,2.078156,0.08522,0.308952,-0.691893,0.942877,0.929002,1.814235,beryciformes/holocentridae/myripristis/m-kuntee
0.234764,0.132889,0.956173,11.830727,0.939009,6.454535,47.59245,1.817817,2.771829,0.117571,0.383723,-0.705321,0.975297,0.959566,1.851693,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.257052,0.098124,0.9421,24.804663,0.950938,9.820491,99.733333,1.555524,2.34227,0.089218,0.320942,-0.710996,0.961521,0.948388,1.940253,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.22121,0.088209,0.974071,18.589785,0.957668,8.250443,74.785609,1.746187,2.616352,0.082521,0.295328,-0.782039,0.982476,0.97694,1.795325,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.257333,0.136409,0.982126,20.049014,0.948214,8.089337,80.564254,1.748742,2.683998,0.124782,0.355822,-0.755873,0.980644,0.985963,1.801818,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.167177,0.444182,0.914839,10.162292,0.841477,5.528302,40.549528,2.13525,3.545204,0.375295,0.737892,-0.494697,0.950116,0.920427,1.833612,perciformes/pomacentridae/amphiprion/a-clarkii
0.210218,0.153115,0.977421,28.598852,0.937216,10.072797,114.870867,1.964785,3.012461,0.136208,0.402609,-0.745623,0.985982,0.978577,1.798105,perciformes/pomacentridae/chromis/c-chrysura
0.221549,0.15568,0.973895,26.516257,0.932647,9.733708,106.516729,1.783547,2.741487,0.136755,0.417355,-0.705187,0.974433,0.979889,1.835458,perciformes/pomacentridae/dascyllus/d-reticulatus
0.174274,0.263966,0.957425,23.293413,0.908589,9.018656,93.472377,2.064259,3.283901,0.230555,0.533041,-0.660837,0.980243,0.963539,1.844766,perciformes/pomacentridae/chromis/c-chrysura
0.185725,0.146769,0.977341,37.864063,0.936254,11.799927,152.046002,1.93442,2.965566,0.129718,0.401609,-0.734257,0.983848,0.981814,1.729206,perciformes/pomacentridae/dascyllus/d-reticulatus
0.194515,0.127623,0.96558,29.752167,0.93806,10.595009,119.542258,1.849552,2.805359,0.112122,0.381112,-0.718896,0.978306,0.973517,1.803666,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.192226,0.411664,0.90363,19.755833,0.877871,8.426482,79.137348,1.914446,3.152949,0.359328,0.654441,-0.519115,0.943585,0.915091,1.801745,perciformes/pomacentridae/amphiprion/a-clarkii
0.302734,0.124516,0.905855,26.73406,0.950641,10.243548,107.450968,1.427047,2.193154,0.114415,0.338999,-0.678547,0.945962,0.916775,1.839739,beryciformes/holocentridae/myripristis/m-kuntee
0.112617,0.722276,0.945287,34.36041,0.834001,10.568765,137.378935,2.369962,4.014168,0.639293,0.829437,-0.548726,0.975679,0.946313,1.724605,perciformes/pomacentridae/dascyllus/d-aruanus
0.380064,0.094362,0.929968,29.777464,0.952819,10.820829,119.69082,1.300663,1.970822,0.086396,0.312514,-0.682162,0.932746,0.933985,1.763461,beryciformes/holocentridae/myripristis/m-kuntee
0.213656,0.137026,0.93169,7.9883,0.931837,5.317201,32.147522,1.76942,2.692512,0.11854,0.399999,-0.666238,0.96546,0.938901,1.781512,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.148868,0.580122,0.935448,26.222578,0.873903,9.354158,104.893847,2.11162,3.561112,0.519614,0.700066,-0.59452,0.975111,0.977032,1.801493,perciformes/pomacentridae/chromis/c-chrysura
0.306124,0.103259,0.950496,17.658034,0.948683,8.183572,71.039374,1.461891,2.214643,0.0932,0.33231,-0.705108,0.954124,0.955412,1.729243,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.328311,0.043812,0.968501,10.720062,0.978094,6.36358,43.233181,1.232023,1.821246,0.048484,0.179876,-0.824249,0.960309,0.971219,1.764539,beryciformes/holocentridae/myripristis/m-kuntee
0.292206,0.103944,0.976212,23.360259,0.953561,9.234611,93.913278,1.595135,2.422515,0.095889,0.320577,-0.751222,0.972509,0.981677,1.803683,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.13067,0.431391,0.910752,15.309189,0.847878,7.212445,61.255166,2.225682,3.680356,0.365753,0.719703,-0.51036,0.959003,0.920031,1.73873,perciformes/pomacentridae/amphiprion/a-clarkii
0.266298,0.083384,0.986878,26.61945,0.961703,9.71469,107.000606,1.609946,2.415286,0.079577,0.278154,-0.805462,0.980563,0.988674,1.760848,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.193826,0.124402,0.960234,20.529534,0.938756,8.741095,82.539075,1.898643,2.869448,0.109325,0.375716,-0.722489,0.980334,0.968249,1.802616,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.22488,0.396667,0.904779,11.938555,0.862238,6.31,47.750952,1.892073,3.142419,0.338363,0.687499,-0.527967,0.946064,0.921803,1.777169,perciformes/pomacentridae/amphiprion/a-clarkii
0.129039,0.454723,0.93726,13.724599,0.854082,6.387588,54.84192,2.268981,3.781979,0.390625,0.724795,-0.554123,0.972066,0.942268,1.839168,perciformes/pomacentridae/dascyllus/d-aruanus
0.399562,0.083134,0.948085,31.744581,0.958433,11.156699,127.591507,1.371289,2.061485,0.077975,0.286358,-0.726743,0.951285,0.953471,1.690588,beryciformes/holocentridae/myripristis/m-kuntee
0.276922,0.19334,0.976719,30.114159,0.927004,10.221805,120.901182,1.708759,2.673184,0.170521,0.452292,-0.685437,0.96873,0.98176,1.886386,perciformes/pomacentridae/dascyllus/d-reticulatus
0.222903,0.121759,0.956615,35.656906,0.93912,11.736574,143.238426,1.74266,2.635886,0.106944,0.370416,-0.702298,0.970737,0.970212,1.812251,beryciformes/holocentridae/myripristis/m-kuntee
0.286253,0.535101,0.921188,8.507003,0.860648,4.553283,33.776515,1.851424,3.151132,0.470612,0.730766,-0.511203,0.940815,0.929978,1.718476,perciformes/pomacentridae/amphiprion/a-clarkii
0.312278,0.401276,0.964325,42.410273,0.886871,12.161573,169.998937,1.763007,2.926904,0.353122,0.631529,-0.609549,0.960819,0.974813,1.702548,perciformes/pomacentridae/amphiprion/a-clarkii
0.127416,0.773571,0.85399,27.247979,0.808565,9.950714,108.839286,2.227945,3.913842,0.677589,0.889854,-0.455547,0.949011,0.877903,1.649966,perciformes/pomacentridae/dascyllus/d-aruanus
0.196682,0.106485,0.991647,20.066447,0.95123,7.4318,80.622815,1.885979,2.841073,0.097352,0.330411,-0.797264,0.988367,0.992779,1.846451,perciformes/pomacentridae/dascyllus/d-reticulatus
0.179782,1.145082,0.924074,39.727246,0.82469,11.377869,158.474044,2.118384,3.643063,1.042469,0.897985,-0.488565,0.951381,0.925708,1.917444,perciformes/pomacentridae/dascyllus/d-aruanus
0.208726,0.110165,0.976139,18.55512,0.944917,8.092671,74.61513,1.773072,2.668168,0.098249,0.346861,-0.745457,0.978792,0.982198,1.74724,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.131645,0.256804,0.958018,20.251003,0.890667,8.324018,81.266484,2.239317,3.53192,0.216173,0.568399,-0.640069,0.981843,0.961427,1.723746,perciformes/pomacentridae/chromis/c-chrysura
0.298938,0.159722,0.940448,36.390442,0.92625,11.871759,146.143056,1.585207,2.453486,0.137963,0.434987,-0.64442,0.950245,0.942358,1.799529,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.122452,0.822044,0.890167,12.826064,0.78745,6.059127,50.859931,2.31867,4.061031,0.715252,0.934417,-0.423056,0.941722,0.896457,1.67529,perciformes/pomacentridae/amphiprion/a-clarkii
0.328749,0.080835,0.962204,23.381878,0.959582,9.478476,94.038106,1.366671,2.052525,0.076252,0.280805,-0.746751,0.955699,0.970161,1.839222,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.257333,0.232825,0.915631,50.392236,0.898914,14.033026,202.212207,1.701829,2.722179,0.19663,0.539769,-0.553142,0.935546,0.916216,1.889143,perciformes/pomacentridae/abudefduf/a-vaigiensis
0.193477,0.147522,0.98847,27.306824,0.929058,9.17665,109.652337,2.023723,3.077957,0.127441,0.417462,-0.735636,0.985987,0.992034,1.629925,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.193682,0.134831,0.953216,15.162667,0.934831,7.439807,60.979847,1.840997,2.799164,0.117685,0.393515,-0.696213,0.974518,0.957834,1.911764,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.398883,0.108051,0.974307,17.373284,0.949647,7.846751,69.874529,1.318911,2.018871,0.098193,0.336241,-0.719286,0.946811,0.979994,1.744592,perciformes/acanthuridae/acanthurus/a-nigrofuscus
0.164725,0.212978,0.952565,18.584522,0.908429,8.115699,74.631365,2.083376,3.260534,0.181591,0.508817,-0.646396,0.977537,0.963885,1.799557,perciformes/pomacentridae/chromis/c-chrysura
0.185603,0.055112,0.989658,10.928748,0.972558,5.780746,44.020201,1.911785,2.814241,0.057006,0.213189,-0.862021,0.992939,0.990222,1.787015,perciformes/pomacentridae/dascyllus/d-reticulatus
0.208587,0.087443,0.97291,13.381138,0.956279,6.891915,53.866877,1.772787,2.645033,0.081207,0.296581,-0.776977,0.982492,0.977358,1.896848,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.28779,0.046498,0.980145,35.513209,0.976784,11.751708,142.739845,1.471236,2.169314,0.050512,0.188055,-0.847857,0.979256,0.982448,1.884632,beryciformes/holocentridae/myripristis/m-kuntee
0.228104,0.130519,0.956969,17.044471,0.935909,7.912338,68.540909,1.812617,2.752123,0.114002,0.387513,-0.6994,0.973744,0.960745,1.894027,perciformes/pomacentridae/plectroglyphidodon/p-dickii
0.167792,0.262441,0.962025,12.613802,0.899447,6.083814,50.572027,2.141475,3.394621,0.22529,0.554665,-0.635673,0.978628,0.967469,1.8105,perciformes/chaetodontidae/chaetodon/c-lunulatus
0.343181,0.115076,0.973162,27.49338,0.951604,10.100909,110.488773,1.414672,2.166281,0.105741,0.334402,-0.732735,0.958297,0.976294,1.815988,perciformes/pomacentridae/chromis/c-chrysura
0.268101,0.2843,0.952879,36.556966,0.883761,11.614035,146.668466,1.821571,2.93625,0.239647,0.59764,-0.591349,0.956563,0.960735,1.793113,perciformes/pomacentridae/amphiprion/a-clarkii
0.291913,0.079511,0.942391,34.223261,0.960245,11.612817,137.538359,1.459342,2.184896,0.075258,0.277573,-0.74596,0.962122,0.952578,1.808029,beryciformes/holocentridae/myripristis/m-kuntee
0.10385,0.297832,0.949735,13.862888,0.874013,6.634354,55.567389,2.347248,3.729928,0.248565,0.615704,-0.603614,0.979914,0.951175,1.847325,perciformes/pomacentridae/chromis/c-chrysura
0.205519,0.286391,0.897491,16.410754,0.868691,7.780792,65.841947,1.931704,3.103189,0.235371,0.610896,-0.510986,0.938693,0.901938,1.812589,perciformes/pomacentridae/amphiprion/a-clarkii
