@relation 'instrument'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute class hierarchical aerophone/wood/clarinet,aerophone/wood/flute,membranophone/bimembranophone/bassdrum,aerophone/wood/oboe,aerophone/brass/trombone,idiophone/metal/crotale,membranophone/unimembranophone/tambourine,idiophone/fibrousmaterial/marimba,aerophone/brass/tuba,aerophone/wood/saxophone,aerophone/wood/bassoon,chordophone/pizzicato/guitar,aerophone/brass/horn,idiophone/fibrousmaterial/xylophone,eletrophone/electroacoustic/electricguitar,eletrophone/electronic/keyboard,idiophone/metal/gong,chordophone/pizzicato/mandolin,chordophone/pizzicato/banjo,chordophone/pizzicato/doublebass,idiophone/metal/cymbal,aerophone/brass/trumpet,eletrophone/electronic/synthesizer,membranophone/unimembranophone/timbale,chordophone/arco/violin,chordophone/arco/violadarco,chordophone/arco/cello,membranophone/bimembranophone/snare,eletrophone/electroacoustic/bass,membranophone/bimembranophone/toms,idiophone/metal/bells

@data
-454.343788,5.663418,-52.033758,-34.168326,-38.171355,-23.947303,-3.499883,16.81138,17.363373,-2.885105,-29.50311,-24.493427,-6.784669,0.853746,-9.033726,8.033145,10.689085,-22.618468,-30.861555,-6.886759,-8.396056,7.249246,23.764888,-0.274143,0.808698,-12.604445,-19.129052,6.290683,9.099279,-2.263684,aerophone/wood/flute
-463.858392,87.122524,7.011599,18.412789,18.002494,13.455743,13.23428,9.906195,7.065664,9.270764,6.220615,5.927659,2.440777,3.990057,3.870359,3.183818,-2.155496,0.149927,-0.02316,-0.232924,-1.712973,-0.80101,-0.163185,1.445258,1.355326,1.216225,-0.427986,-1.11463,1.030915,1.26421,membranophone/bimembranophone/bassdrum
-528.896449,22.173617,-33.432264,-10.421934,-6.025484,-13.602055,-24.770877,-6.225322,12.633865,20.175564,25.808242,18.634772,-12.887839,-21.907233,-0.282985,-13.056564,-17.33376,-11.75636,30.081695,41.482718,13.917672,7.3275,1.519524,-11.476774,11.301812,15.246433,-16.193873,-4.720206,20.218214,12.667578,aerophone/wood/flute
-236.65493,47.580023,-30.68922,8.712809,-14.233355,-8.400367,-7.296564,-13.39125,-4.921656,-8.460548,-3.162288,-4.090438,2.103013,-7.677932,-0.702617,-2.248911,-4.560498,1.073405,-5.873047,0.836857,-1.957262,-1.072635,-1.224627,-3.664786,-9.883339,-13.97196,-13.890756,-12.215902,-2.277995,7.021156,aerophone/wood/saxophone
-336.588402,91.13189,-36.798847,5.890632,-15.83882,-0.805958,-7.626458,-14.422195,-9.370441,-3.264911,-4.654623,2.975933,-1.342426,0.589589,-7.615394,-1.609765,-1.692686,-4.352021,-3.615616,0.262749,-8.203767,-1.233755,-2.293879,0.967345,-2.162733,-3.123508,-1.35939,3.476884,-1.039267,0.779778,aerophone/brass/trombone
-351.000541,124.532046,-12.866947,-9.015462,-20.032841,-7.349344,-10.594653,-5.491292,-17.054101,-11.709857,-0.458857,-1.352205,-3.575727,-4.240694,5.601839,0.448096,-5.693722,7.066277,7.085632,-1.813872,-0.112294,-3.017634,-8.943828,-12.527943,-12.057926,-12.874474,-9.023556,2.267156,11.471506,13.682318,aerophone/wood/bassoon
-349.313325,60.974798,-26.795799,30.840621,2.217526,3.789404,-7.951204,1.509338,0.598699,15.477876,1.804326,4.04809,6.411055,14.433327,3.819289,-8.444468,-12.501131,-19.79478,-17.315866,-14.472356,1.382263,0.325492,-14.06212,-3.78198,4.40774,-1.738492,-3.8525,-7.226918,-10.846948,-12.664124,aerophone/wood/clarinet
-470.29908,39.692279,-57.546948,-16.305914,-29.59722,-14.51439,-22.635821,-16.248757,2.6442,19.720166,30.156223,4.135724,-10.507494,-12.780385,-5.191209,-1.008211,-14.265586,-7.973184,24.463626,21.410247,1.082496,2.564859,1.08618,-9.35921,-8.996054,7.66722,-16.227229,-0.749124,12.497237,8.171935,aerophone/brass/trombone
-358.998798,33.477844,-18.19497,8.048845,-21.16066,-28.381889,-16.521061,-2.21168,11.767504,34.852567,13.012297,-6.991014,-38.98956,-13.915072,5.545723,-14.213922,-22.513904,20.711466,35.133919,-15.282695,-12.97477,7.381189,-28.340534,-2.027675,8.575923,-18.411682,-1.955697,23.583083,-9.165651,-10.07139,chordophone/arco/cello
-214.428438,2.237029,-1.574636,17.960129,4.699753,0.000797,-1.633693,-8.173942,-15.387902,-13.266808,0.181019,4.792669,-2.704879,-5.53703,-1.818723,-6.492046,-19.398968,-12.317953,-4.471679,-17.028954,-28.637769,-24.295724,-5.186764,26.181975,38.390549,19.173549,3.343609,-5.673578,1.27432,19.885079,eletrophone/electronic/keyboard
-328.086975,34.586949,-73.65977,-7.446691,-17.168161,-1.254167,-8.063727,-5.901563,-6.268684,-3.330595,-3.016397,-1.306615,-5.926753,-0.840006,-2.858283,1.568006,1.415354,-2.273635,-4.985024,-5.626577,-7.397635,-6.114418,-5.854477,-0.978841,-2.124979,-2.028265,-2.545512,-2.576812,-3.547467,-3.222645,aerophone/brass/trumpet
-488.403495,161.135911,22.932087,17.143092,-2.349922,-5.047239,-18.247311,-2.852074,-17.739682,-17.098591,-5.777657,-0.228989,-3.254539,-1.468735,2.628474,-0.224146,-2.667219,4.317978,-2.089633,-5.457436,-5.955848,-1.248909,2.412801,-1.472134,1.898991,1.270923,0.941132,-0.287773,1.639479,-1.005287,aerophone/wood/bassoon
-232.942373,26.369808,-35.942378,6.589713,-12.3902,-7.551255,6.717167,-7.134838,-10.806384,-3.905813,-11.816304,-3.52638,-4.808378,-8.659961,-8.480126,-13.632238,-13.139433,-6.355359,5.487622,15.638949,9.648418,2.312059,-7.414755,-0.064627,2.639149,3.475968,0.326853,-5.835481,-0.463766,3.235241,aerophone/wood/saxophone
-554.214788,-34.466857,-33.078271,40.01225,18.837185,4.871543,-35.15184,39.229424,11.953236,-37.057766,20.623878,22.217162,-18.900322,18.168113,-29.852226,37.622257,-23.991933,16.172253,12.053675,-15.52518,2.132695,3.040319,10.561103,-0.863773,2.690462,1.828004,16.067802,-13.445864,12.736615,-0.428864,aerophone/wood/clarinet
-303.748295,38.401286,-28.616083,-0.689425,-9.43409,-3.625189,-6.488675,-3.063224,-3.55547,-0.974976,-2.465167,-1.883212,-2.919983,-1.670398,-1.203068,0.313438,0.7165,2.145183,0.818596,0.550643,0.507921,0.548002,-1.04873,-0.596136,-1.077716,-0.932044,-1.749231,-2.067525,-2.295481,0.024536,aerophone/brass/trombone
-304.933353,57.016072,-34.519096,-0.783921,-9.56861,-4.658072,-8.579413,-4.966272,-7.10781,-4.70638,-5.300905,-5.133417,0.253069,1.298977,-0.264233,1.387523,-3.34969,-5.017928,-4.766671,-4.412139,-1.566229,0.346122,1.21826,-3.922498,-4.105772,-1.598543,0.802912,-0.202023,-5.130512,0.105575,aerophone/brass/trombone
-325.327882,68.728274,1.830707,16.828689,9.629156,9.638021,5.295466,6.228783,3.846625,6.974543,2.985547,3.805992,-1.709087,3.20055,1.466687,4.666556,0.08528,2.641385,0.676034,2.418043,2.789724,1.468707,2.010027,-1.163894,1.476104,1.750536,2.326638,-0.263418,-0.095025,2.784912,membranophone/bimembranophone/bassdrum
-460.87983,57.541438,-38.100531,2.339508,-27.743128,-11.742258,-30.090245,-17.765439,-13.496218,-9.461335,10.103948,30.322734,32.716869,14.901925,-13.470897,-11.624974,7.861792,9.592852,-15.093509,-32.644474,3.078221,10.155294,-1.705022,10.63827,27.130585,3.374256,-13.154366,4.915691,9.167832,-6.343837,aerophone/brass/horn
-349.312713,30.11578,-51.987527,17.417915,-0.951027,14.641363,-14.143003,-4.032458,5.450708,-7.395126,-15.108798,-18.419142,-22.035023,-4.609156,1.1527,-12.332139,-12.807243,-15.508888,-13.761641,-11.151964,0.608326,23.582088,26.492357,15.383053,1.033312,-8.19248,6.392253,15.642919,5.092582,-3.795616,aerophone/wood/clarinet
-548.729871,170.380624,-16.895426,-7.48415,-4.611509,-5.47266,1.353703,-13.740729,-11.758885,-2.728548,7.695034,0.044328,-8.523588,3.24896,0.856209,-1.954667,4.257264,3.682845,5.324045,7.540383,-3.116578,-1.268325,0.645397,0.515637,1.009033,-1.897882,-6.376316,-1.473777,-1.49898,-0.16121,aerophone/brass/trombone
-464.597318,59.778764,-67.277614,-7.743816,-18.813081,-2.34782,-20.422222,-21.183224,-25.229661,-18.479459,-10.747801,-4.213569,32.369663,44.557981,18.776941,0.325816,-14.445336,-0.944167,11.06575,-9.549909,-20.695186,-15.370603,0.35089,-2.64178,-14.681184,18.643009,20.947845,-4.928254,-1.487213,10.608015,aerophone/brass/trombone
-546.815117,109.170272,-25.943385,0.161124,-26.398903,-28.324597,-17.347286,-18.524022,-22.318285,-28.393568,-28.036469,-8.487311,14.010262,33.3587,49.856193,21.773817,-13.774885,-5.503363,10.413448,22.726915,-9.884671,-23.407012,-1.642032,8.775217,-14.937663,-15.614994,20.742344,24.516892,1.008397,-8.334598,aerophone/brass/horn
-709.406732,158.867634,82.064464,36.578083,13.470562,15.800083,18.679052,5.059069,-0.653863,7.270125,0.148272,1.216066,7.606773,0.542683,-2.017935,2.372988,-4.552819,-2.173143,8.577313,-2.562315,-2.38276,0.90199,-5.818997,-3.642679,5.196589,-1.475953,-3.371049,3.341424,-3.677126,-2.232082,aerophone/brass/tuba
-447.314836,30.979092,-16.583943,-21.089519,-28.754623,-8.061691,-36.645101,-20.82147,-3.994424,1.93003,6.965623,38.857869,23.558029,-14.063105,-7.459073,5.34738,14.846088,-12.092497,-21.089362,-2.499188,16.882148,12.029175,14.280651,13.286479,3.764932,-10.691703,7.027337,11.971701,-5.249536,-2.845994,aerophone/wood/bassoon
-368.451049,48.872184,-47.090899,-8.06025,-26.244547,-8.6905,-8.524836,-10.049006,-10.672016,-9.518491,0.788985,1.449946,-10.248249,-8.152357,-3.718104,4.244932,-13.837591,-10.856974,-12.872076,-28.411732,-25.06795,-14.76924,5.53592,30.890385,28.005762,7.423383,-7.186469,-1.699629,7.682574,9.475871,aerophone/brass/trombone
-227.863453,64.972772,-27.140588,1.881215,-26.759282,-0.845276,-11.572474,0.84382,-9.835739,-7.447656,-4.308461,-22.284244,-2.428513,-9.44988,5.878042,15.856178,16.2816,-6.817156,-6.221396,-1.431026,9.511594,4.721901,-5.783794,-2.536071,3.275364,-4.935131,-13.297198,5.180569,11.720551,-0.168413,chordophone/pizzicato/banjo
-581.362503,72.639042,-40.078675,-18.279727,-10.923192,5.254593,-18.729012,-8.64051,-13.129957,-20.791119,11.953053,30.126804,32.506623,12.859366,-13.822304,-7.720072,21.920689,13.093063,-8.698444,-24.891236,2.244405,17.054825,-0.086655,14.145568,22.225659,-2.627699,-8.886853,11.85061,-0.487126,-13.216158,aerophone/wood/bassoon
-559.038396,26.271302,-66.048406,-4.036975,-25.309666,2.423669,-31.279502,-12.001153,31.863178,53.157645,49.940056,1.029715,-31.845689,-1.203759,13.673916,-8.666338,-29.443932,22.05614,49.914392,6.240137,-3.760857,2.812887,-0.421971,-8.576367,23.561555,-8.557067,-17.082775,39.400885,5.619855,-8.648175,aerophone/wood/oboe
-287.970008,15.923484,-25.16657,-5.275761,-12.987834,-3.809997,-6.955348,-6.029612,-9.924115,-11.527523,-5.108054,-9.451761,-8.549272,-11.431275,-12.175162,-10.669089,-18.433919,-15.338414,1.629259,14.139418,22.448852,14.947814,1.368224,-4.090516,-2.122268,8.817298,8.703045,-2.510249,-5.712534,3.233851,aerophone/brass/trombone
-506.599479,191.191566,17.075489,12.117307,3.349421,-4.881018,0.988855,-6.609591,-2.953594,-1.794003,-9.260396,-7.916126,-9.141717,-3.821719,-2.718114,-3.807192,-5.426702,-5.928811,-6.610036,-6.794025,-10.592021,-5.786678,-4.518728,-6.92811,-12.277268,-22.843956,-24.673937,-19.084408,-9.356321,6.550813,aerophone/brass/tuba
-529.014212,121.946534,-53.743259,-7.698521,-13.382889,-12.068372,-12.288833,-20.871644,0.926415,-8.363568,-21.414444,-12.001721,-25.207211,-25.098669,1.152624,23.852826,42.287726,36.5614,9.712181,-14.998911,-7.621715,23.549551,14.01221,-11.342974,-6.333554,9.593211,6.611462,-6.460671,-11.707569,0.084212,aerophone/brass/trumpet
-472.248588,159.11361,2.79783,30.132161,10.553654,7.001251,0.399071,18.58781,5.854766,0.382406,-5.169117,-0.353166,1.03863,-1.734245,-2.609735,-1.254545,-1.690934,-6.108708,-3.748644,-1.481997,-5.971775,-1.770275,-6.51548,-3.915487,3.510971,-0.853476,-5.727651,-4.342554,-9.017503,-12.807719,chordophone/pizzicato/doublebass
-314.069965,47.976451,-47.587607,1.473874,-16.865548,-15.480461,-7.547248,-17.370379,-20.656519,-14.00936,-22.00204,-11.042318,14.869746,24.914645,20.134832,1.806071,-12.068108,-2.201753,2.816915,8.911599,-5.661774,-9.950899,-1.24428,2.223186,-12.11632,-10.174261,8.980889,11.620647,1.42836,-3.4576,aerophone/wood/saxophone
-487.489498,60.530685,-57.460086,22.750388,-11.879203,11.635305,11.730354,2.104576,-11.097507,-2.206856,-13.322894,-5.041965,-8.030591,-13.077589,-12.435109,2.565846,-3.073064,-29.301651,-31.201417,-15.324498,22.359759,46.845983,32.195145,17.579537,-5.147616,-7.445923,17.200154,22.85536,9.006249,-6.419134,aerophone/wood/oboe
-408.012396,110.489096,-2.142728,7.930315,-19.150721,5.673072,-7.136188,-4.646763,-26.541448,-27.792781,-4.315013,-0.184714,8.871346,5.658964,-2.77556,-5.983503,-8.130504,4.917812,-0.587332,1.218447,6.757408,7.830639,-1.80879,-15.283057,2.500382,-8.387342,-11.292598,-9.245438,-16.280171,-17.731667,aerophone/wood/bassoon
-559.155782,33.183528,-66.381425,-6.696645,-11.448552,0.618879,-25.746121,-15.898469,4.871214,37.007159,62.752669,29.84291,-30.750976,-10.952072,4.168076,12.792945,-30.802213,-14.968903,34.851183,38.125129,7.863808,5.731397,10.300443,-12.535693,1.755186,20.225495,-12.020943,-11.914482,23.814071,6.353005,aerophone/wood/oboe
-400.052448,54.086015,-64.663516,9.799423,-20.104744,-8.579643,-8.948519,-13.040167,-10.463789,-12.709592,-13.221272,-10.787336,-16.127252,-19.541338,-19.473799,-16.994289,-0.282567,21.853583,28.025267,21.424714,0.348273,-6.976378,4.140022,14.471174,4.401605,-15.286927,-10.922593,11.689503,7.51458,-7.272916,aerophone/brass/trombone
-620.79962,125.089845,4.101337,-0.106636,-10.961947,-31.75209,-17.759672,-4.755396,-7.797649,-1.367907,-20.241038,-16.419025,-26.273675,-39.381752,-20.54968,10.360735,24.417741,37.407758,40.691027,14.25514,-3.069158,-2.605222,13.495164,16.707234,-6.892141,-1.875354,3.989804,10.364771,-7.901197,-9.467643,aerophone/brass/horn
-714.350204,65.162064,-26.220998,10.396917,5.460624,-18.509378,-31.067624,-27.052997,-13.108199,-2.810316,4.53318,19.932564,43.13605,43.273222,20.055447,-6.252721,0.271269,18.999166,2.181594,-24.156186,-17.938054,14.316399,6.811971,-2.717293,12.586279,22.327393,7.327743,-2.791738,7.179056,5.145611,aerophone/wood/flute
-507.805563,58.671312,-75.036959,-6.094239,-15.448838,12.362296,35.75365,6.946981,-30.064492,-34.72064,10.108389,28.071089,0.115808,4.140615,3.020693,-14.753095,6.10847,31.585458,7.940363,-12.079675,-0.536898,-11.238012,5.627837,6.985439,10.614477,4.796813,-12.501969,10.110398,-1.357994,-1.573413,aerophone/brass/trumpet
-175.045989,-31.028607,-20.528153,27.710012,2.711199,22.915765,-0.634271,-15.734008,6.39735,12.717795,9.000796,-1.080135,-7.036024,3.637905,-2.75279,-1.046286,-11.747833,-0.148027,1.452071,-5.746276,-0.318373,-0.603469,-3.519399,5.783247,-1.902266,-2.658467,3.078869,-11.467807,1.022822,-2.473734,eletrophone/electroacoustic/electricguitar
-350.616459,47.327541,-39.892219,17.676949,-1.607939,8.781922,-3.464255,0.768921,7.143295,12.688821,-5.586938,-14.361653,-24.660026,-19.597965,-13.890752,-1.767846,-8.421786,-10.895426,-11.555045,-13.828888,-15.763509,-24.100148,-8.723414,13.98793,18.753375,16.914615,11.060556,-0.987669,-6.728255,8.359416,aerophone/wood/clarinet
-162.677427,29.785225,34.460183,4.931664,10.703323,11.222842,-16.072478,-9.70053,17.510403,8.972314,-17.98772,-4.595203,7.054403,-9.159223,1.057219,1.289211,-9.515216,1.067357,6.13913,2.676916,-6.964182,-7.543552,4.008246,-1.277571,-1.702734,-7.346247,3.564696,-3.391362,-4.374536,-1.250375,eletrophone/electroacoustic/electricguitar
-309.270724,-55.534663,-31.296185,21.207676,-12.189762,-5.52116,4.850248,-0.292176,10.5598,5.69702,-7.84215,5.913747,-2.22682,-12.386447,7.481307,-6.252994,0.794521,-0.199182,-4.333213,3.726795,0.714412,-7.949361,7.267633,-0.700411,-4.846675,-1.720161,0.505655,-3.806109,-0.360297,-2.858533,idiophone/fibrousmaterial/xylophone
-357.633836,40.533343,-28.123622,8.839724,-21.029328,-18.727152,-11.222739,-9.390156,-5.76032,-1.073321,-1.911457,-6.210674,-1.962222,-2.982423,0.748492,0.295308,-12.837722,-13.613647,-14.196322,-32.259877,-21.513306,11.637297,34.888103,31.209705,24.927468,-0.957441,-5.359744,7.298918,11.276875,7.032734,aerophone/brass/horn
-470.189904,65.855715,-27.148051,-20.077237,-26.695674,-13.134185,-20.321333,-12.397007,-8.742977,-12.613573,-9.149022,-15.371351,-33.511502,-36.533699,-0.371576,35.655791,41.783945,32.724754,4.758611,-20.659348,-8.824027,29.014184,14.755326,-14.813108,-10.627788,8.079178,6.746698,-11.565034,-16.372809,4.57115,aerophone/wood/bassoon
-143.986499,-40.195865,-1.510324,-8.279166,-16.263774,-7.883573,-14.361327,-7.756516,1.110498,-2.832056,0.366916,5.451301,-3.979521,3.370826,14.164005,3.173276,-10.97307,1.666833,-0.82936,0.456724,7.046624,3.58454,1.745243,3.127307,-0.362263,-7.694406,2.384321,4.572578,-3.278309,1.987726,idiophone/metal/cymbal
-510.865051,46.496844,-38.810645,-6.269516,-10.053307,-1.383559,-8.512601,-14.270576,2.243797,2.358206,-8.047791,-20.137122,-17.878174,-20.411602,-8.179903,20.508213,44.02396,46.794949,0.804417,-14.352771,0.087478,18.007351,14.389084,-2.820042,-9.551198,9.102743,12.511531,-10.389517,-8.526561,-1.37394,aerophone/wood/flute
-429.882499,31.909246,-47.418514,10.193753,-1.489539,18.376487,-13.862619,-27.038446,-18.078238,2.412136,-4.218483,-13.318523,-4.724793,20.747774,28.735187,12.582104,-4.322866,-10.573637,10.929647,-3.279191,-11.618694,-20.924296,-8.617435,4.172123,-7.678952,-12.10949,7.477484,20.427607,-5.606297,-2.463406,aerophone/wood/clarinet
-302.11361,3.539437,-35.811812,7.700541,-33.580381,-22.721245,-25.134704,-19.768805,-25.43504,-9.376165,7.583416,27.675525,10.785,-11.047543,-18.065635,3.473598,11.385689,-15.101211,-43.26084,-9.865044,30.394456,12.132046,1.930148,24.844088,-4.298399,-24.992098,1.17122,16.405653,-10.615699,-1.443333,chordophone/arco/violin
-387.196936,10.033174,-61.588599,1.00906,-25.938408,-27.33359,-17.040935,-3.781157,17.920834,31.467143,26.877475,-0.984267,-24.78177,-2.925989,7.732413,-9.805662,-14.641484,16.359017,31.855837,-3.177082,-6.456478,9.6333,-11.395097,-6.967887,14.961882,-7.643896,-2.26164,24.919804,3.96929,-5.305608,aerophone/brass/trumpet
-536.385267,195.402457,31.283029,35.115158,32.525613,9.399551,-5.753749,-13.993666,0.479973,7.175414,-11.202623,-13.900353,-10.26817,0.584865,-1.444968,1.019944,-4.309566,1.219331,8.684102,-3.406726,-1.434217,0.11442,3.907684,-2.225946,-5.51066,-1.068442,-0.828615,0.731268,-2.520393,-1.110828,aerophone/brass/tuba
-303.912083,63.058925,-50.283751,-11.794206,-30.235425,-20.068677,-11.181177,9.422421,2.394362,27.860903,13.63704,4.036115,4.33642,-18.370553,-8.228734,-2.80777,-3.441924,-0.743541,12.460201,4.240818,1.205437,0.165743,-5.033626,-1.125579,-7.007952,0.626367,-3.252854,3.590255,-1.721698,-1.547603,idiophone/fibrousmaterial/marimba
-482.211371,53.402812,-36.526865,-3.800527,-7.992546,13.35686,0.668609,-3.249016,-33.658356,-32.470169,-5.913071,0.776271,-7.649651,-20.785182,-34.019824,1.840114,25.608318,26.293867,22.098338,9.708039,-11.995362,-1.150768,18.817745,9.582261,-7.849409,-4.162684,-2.553724,7.209526,-4.720871,-18.985206,aerophone/wood/clarinet
-492.603456,78.815535,-69.630566,14.854011,-15.913639,-18.522773,-12.671305,-16.975861,-12.69532,-22.951518,-30.652359,-15.328217,5.557206,32.115426,46.068095,25.182407,-11.947633,-14.092332,6.770075,15.626985,-4.736894,-19.379966,-7.286259,4.213899,-10.213599,-18.227619,13.256347,22.872489,-0.608326,-4.213651,aerophone/brass/trumpet
-491.498545,9.713314,-38.350236,-13.322841,-12.314563,4.415646,14.216547,0.664554,-15.958339,-18.528357,-17.84048,14.196815,27.142149,14.979938,20.770936,-11.743217,-14.543943,8.19714,26.56097,2.106777,-5.247009,-3.003497,-4.459785,10.97033,-3.313843,23.131563,12.567189,-11.88651,2.147704,10.541632,aerophone/wood/flute
-288.668721,87.612616,-40.58256,11.959188,-18.705306,-7.897961,-4.474411,10.364586,3.523297,-9.66374,-7.361594,0.211312,1.361642,-7.136896,-8.335866,-0.849787,-2.5056,4.231545,0.881825,0.98888,0.20963,2.352045,-2.073915,-6.15674,-4.556947,-1.047134,-2.833911,-1.395426,-0.004283,-2.184191,aerophone/wood/saxophone
-502.755778,48.258897,-51.128843,-8.507023,-2.576103,-1.82813,-5.862505,-8.899848,-2.099201,4.25772,-4.406424,-10.216176,-15.381068,-22.372419,-25.670804,-2.048628,24.213572,51.083464,35.398555,11.985103,-10.996855,-1.266341,23.778232,13.94886,-7.355027,-8.183283,5.078552,10.882597,-2.295999,-16.599092,aerophone/wood/flute
-466.880141,189.64226,23.540279,15.991957,9.100388,-0.952967,-7.140245,-3.805071,-4.514333,-4.924771,-8.892536,-7.080519,-10.571809,-5.233204,-9.248412,2.283439,0.93316,2.031847,-3.832872,-4.0013,-4.703991,-1.068491,-1.952016,-3.426917,-5.674472,-5.884013,-6.233615,-6.980896,-11.027947,-9.397437,aerophone/brass/tuba
-578.083507,169.744805,2.018207,-17.527538,-5.15343,-0.225621,-3.996241,-7.73902,-8.185058,-4.893181,0.550677,-4.576043,-1.500208,2.909855,-3.416062,3.375355,3.141792,1.088869,5.088401,2.177212,-1.134071,1.051481,-1.235243,2.105778,-1.525178,-3.202662,-3.877652,-1.682024,-0.838482,-2.652726,aerophone/brass/trombone
-314.753381,14.834593,-4.760748,9.354799,0.173994,-5.050412,-5.424986,-5.289776,-12.301048,-8.715183,-3.359262,-2.265335,-7.934266,-10.214923,-6.196347,-6.128898,-1.747072,2.210882,-5.268888,-5.594568,-5.249903,-6.200708,-4.259429,-0.046251,0.797382,-2.627909,-1.128717,-0.547768,-2.025197,-0.011418,membranophone/bimembranophone/snare
-481.003087,160.799513,9.503366,28.371774,17.217848,10.740554,7.924381,9.272911,5.804621,2.064301,-11.964424,-10.052901,-2.144748,4.286152,2.241306,1.540102,0.018884,-3.568266,-6.327267,-5.332777,0.788163,8.607083,-1.045174,-4.88302,-3.675507,-6.520789,-8.750651,-7.64783,-4.239184,-2.620743,chordophone/pizzicato/doublebass
-477.506047,110.489718,-33.340226,-11.023016,-25.873032,-9.189631,-20.317215,6.188418,-9.758577,-13.406237,8.684507,-6.681723,-6.03741,-17.575343,-22.291543,-20.580347,-7.428467,27.368911,41.614884,28.718324,6.686384,-5.055489,-6.254115,10.162885,13.301737,-5.63152,-5.953107,4.243263,15.864817,-3.248481,aerophone/wood/bassoon
-508.603232,101.706379,-63.243766,13.543966,2.910112,-14.558765,-21.109687,-13.693461,-5.83855,-12.09099,-16.970829,-23.55464,-25.155187,-12.693054,-19.643953,1.700688,27.774893,28.687797,32.000221,11.573411,-12.998257,1.622384,19.827768,8.13074,-9.398045,-3.014564,11.980771,10.759303,-13.632611,-16.572452,aerophone/brass/trumpet
-442.297449,1.236409,-56.073062,-17.020818,8.845621,36.525144,33.876032,-24.226184,-29.466688,25.866447,25.407968,-18.755085,-9.178613,0.599981,-23.693286,17.129546,7.244698,-16.081855,17.67306,5.138849,6.193205,7.320671,-6.338904,13.534112,-6.914224,12.144999,-3.218759,1.846227,-1.221255,-0.633289,aerophone/wood/saxophone
-491.866644,23.604868,-42.923437,-0.765423,-4.97806,-0.032802,-6.521145,-16.937667,3.245068,-0.337779,-21.2095,-18.45361,-12.575907,-4.468293,19.011081,45.200562,40.944161,13.765342,-23.108104,-5.959596,18.585333,17.959893,-9.692258,-6.41156,7.914628,7.27374,-12.341555,-16.620253,6.642534,9.978546,aerophone/wood/flute
