@relation 'gasch2.train'

@attribute "des460_plus_0point02__mms___5_min" numeric 
@attribute "des460_plus_0point02__mms___15_min" numeric 
@attribute "des460_plus_0point02__mms___30_min" numeric 
@attribute "des460_plus_0point2__mms___45_min" numeric 
@attribute "des460_plus_0point02__mms___60_min" numeric 
@attribute "des460_plus_0point02__mms___90_min" numeric 
@attribute "des460_plus_0point02__mms___120_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___5_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___15_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___30_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___45_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___60_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___90_min" numeric 
@attribute "des459_mec1__plus_0point02__mms___120_min" numeric 
@attribute "dun1__plus_0point02__mms___30_min" numeric 
@attribute "dun1__plus_0point02__mms___90_min" numeric 
@attribute "dun1__plus_0point02__mms___120_min" numeric 
@attribute "wt_plus_gamma_5_min" numeric 
@attribute "wt_plus_gamma_10_min" numeric 
@attribute "wt_plus_gamma_20_min" numeric 
@attribute "wt_plus_gamma_30_min" numeric 
@attribute "wt_plus_gamma_45_min" numeric 
@attribute "wt_plus_gamma_60_min" numeric 
@attribute "wt_plus_gamma_90_min" numeric 
@attribute "wt_plus_gamma_120_min" numeric 
@attribute "des460_wt___mock_irradiation___5_min" numeric 
@attribute "des460_wt___mock_irradiation___30_min" numeric 
@attribute "des460_wt___mock_irradiation___60_min" numeric 
@attribute "des460_wt___mock_irradiation___90_min" numeric 
@attribute "mec1_plus_gamma_5_min" numeric 
@attribute "mec1_plus_gamma_10_min" numeric 
@attribute "mec1_plus_gamma_20_min" numeric 
@attribute "mec1_plus_gamma_30_min" numeric 
@attribute "mec1_plus_gamma_45_min" numeric 
@attribute "mec1_plus_gamma_60_min" numeric 
@attribute "mec1_plus_gamma_90_min" numeric 
@attribute "mec1_plus_gamma_120_min" numeric 
@attribute "des459_mec1___mock_irradiation___5_min" numeric 
@attribute "des459_mec1___mock_irradiation___30_min" numeric 
@attribute "des459_mec1___mock_irradiation___60_min" numeric 
@attribute "des460_wild_type_plus_heat_20_min" numeric 
@attribute "des459_mec1_plus_heat_20_min" numeric 
@attribute "mhy1_dun1_plus_heat_20_min" numeric 
@attribute "des460_vs_des460_ypd_log_phase_control" numeric 
@attribute "des459_mec1___log_phase_ir_time_._0_sample" numeric 
@attribute "des459_mec1___log_phase_mms_time_._0_sample" numeric 
@attribute "des460wt_vs_des459mec1_genomic_dna_comparison" numeric 
@attribute "des460wt_vs_des459mec1_genomic_dna_comparison_.2" numeric 
@attribute "des460_genomic_dna_vs_mhy26_dun1_genomic_dna" numeric 
@attribute "mhy1_crt1_vs_cry1_wild_type" numeric 
@attribute "mhy1_crt1_vs_cry1_wild_type___log_phase" numeric 
@attribute "prs_rox1_gal_media" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.023415,0.237987,-0.285543,0.134821,0.158425,0.187209,0.361575,-0.252511,0.617097,0.236501,0.458063,0.316831,0.479417,0.263936,-0.052965,-0.081291,-0.173647,-0.825807,-0.189975,0.472859,0.348426,0.34077,0.305975,0.368173,-0.168088,-0.111497,-0.287186,0.281638,0.4366,-0.669468,0.0483,-0.081242,0.543938,1.154657,0.204192,0.4235,0.427498,-0.761074,0.892434,0.228898,-0.048913,-0.117684,0.073925,0.422219,0.93468,0.698139,-0.523527,0.251406,0.351535,0.196431,0.167799,0,11@11/04@11/04/03@11/04/03/01
-0.086839,-0.567234,-0.745056,-0.938657,-0.739909,-0.773863,-0.51256,-0.56329,-0.708027,0.251705,-0.685612,-0.413396,-0.397685,-0.643827,-0.601146,-0.951901,-0.824581,-0.07378,-1.075122,-0.706841,-1.239903,-0.514371,-0.88049,-1.470559,-0.433928,-0.273976,-0.129416,-0.750537,-0.255088,-1.743494,-0.802757,-0.244556,0.068883,2.378372,0.431343,0.626268,-1.099266,0.969316,-0.388958,0.027515,-0.234382,-0.18924,-0.119874,0.067894,0.731423,-0.937988,-0.341626,0.024016,-0.407471,0.561681,-0.116488,-0.717704,10@11@10/03@11/04@10/03/01@11/04/03@11/04/03/01
0.171733,-0.11631,-0.254781,-0.251631,-0.253459,-0.240845,-0.338059,0.792051,0.001556,0.157944,-0.242104,-0.243576,-0.714052,-0.701113,-0.489073,-0.447757,-0.376672,-0.246501,-0.906352,-0.893514,-0.30229,-0.045563,-1.053066,-0.503058,-0.386877,-1.16136,-1.497538,-1.561146,-1.509066,-0.353578,-0.601672,-0.719841,-0.422007,-0.129487,-0.384719,1.298127,0.314524,-0.757254,-2.392225,-1.145878,-0.537236,-0.737486,-0.801655,-2.499156,-1.391484,-1.233338,0.072054,0.437791,-0.094017,-1.620012,-0.440628,-0.102414,11@11/04@11/04/01@11/04/03@11/04/03/01
-0.096596,-0.968606,-0.412438,-0.981596,-0.849981,-0.452412,-0.176605,0.30574,1.355177,0.634353,0.874878,0.877238,0.99215,0.737648,-0.613328,-0.202771,-0.284578,-0.115049,0.219384,0.41705,0.556322,0.520914,0.748203,0.175636,1.346969,-1.383831,-1.393928,-0.518163,-0.638575,-0.558907,0.39766,1.168738,1.109479,0.439565,0.016301,0.202573,0.382308,-1.078121,1.054793,0.596758,0.158859,-0.045076,-0.671991,0.140205,1.75292,1.000801,1.987887,-2.425089,0.461243,-0.713016,-0.552218,-0.050925,11@42@11/04@42/16@11/04/03@11/04/03/01
0.33761,-0.245146,0,-1.725874,0,0,-0.055922,-0.747455,-0.77357,-0.323533,-0.917632,-0.264803,-0.607142,0.116315,-0.630382,-0.848643,-1.052721,-0.024867,-0.127134,-0.520167,0.204977,-0.065097,0.502281,0.989106,-0.048106,-0.323969,0.054256,-0.174105,0.130752,0.481776,0.178295,0.195136,0.609541,-0.38128,-0.558587,0.980356,0.579206,0.502021,-0.348992,0.465188,0,-0.593321,-0.586943,0.501761,0,0,0.45346,-0.79608,-0.45225,-0.122243,-0.493766,-0.262029,11
0.562031,-0.133653,-0.185565,-0.210481,-0.388387,-0.421251,-0.411447,0.973339,0.386269,1.929272,0.277375,0.473915,0.097594,0.477657,0.383143,0.200139,-0.577603,-0.484949,-1.247483,-1.674849,-1.709749,-1.525782,-2.066954,-1.728077,-2.485372,-1.841271,-1.624695,-1.128821,-1.062057,-0.46414,-1.003842,-1.092532,-1.159472,-1.161839,-0.367893,-1.325755,-1.58344,-1.573428,-0.796106,-1.135137,-0.329464,-0.440739,-1.033098,1.810595,-0.283125,0.075271,-0.045302,0.426608,-0.539569,-0.087924,0.112004,-0.223412,01@10@01/03@01/07@10/01@01/03/04@01/07/01@01/07/03@10/01/09@10/01/09/05
1.035266,1.38264,1.377547,1.626956,1.971071,1.243403,0.606202,0.472639,1.127199,-0.683373,1.127431,0.660717,0.320142,-0.588744,1.762123,1.416968,0.933567,1.624396,1.170962,1.029031,0.965878,1.851374,0.825863,1.236998,-0.024581,-0.246479,-0.873524,-1.577358,-1.509066,1.948909,2.270392,2.548532,2.530119,2.766133,2.458877,1.897353,1.670212,0.382333,-0.801101,-1.833266,0.548578,0.615765,0.60234,-0.290047,-2.630135,-1.113444,-0.602742,1.064046,0.647077,-1.453321,-0.089919,0.003138,01@01/01@01/07@01/07/01
0.015614,1.471834,0.683471,0.566002,0.728317,0.22821,0.015835,-1.409299,-0.009843,0.261842,0.166498,0.395373,0.029957,-0.837718,0.468416,-1.05111,-1.207606,0.533039,-0.31745,-0.50862,-0.383369,-0.13455,-0.863232,-1.326156,-0.506858,0.240957,0.958488,0.755393,0.881257,0.153601,1.106536,0.505013,0.532627,0.019071,-0.227676,-0.611526,0.314524,1.153942,0.362892,1.654692,0.383065,0.348482,0.478253,0.715079,-0.856414,0,-0.17146,1.00813,0.584386,0.971055,-0.246676,0.245135,01@11@30@01/02@11/02@01/02/07@11/02/03@01/02/07/01@11/02/03/04@11/02/03/04/01
1.084054,0.929239,0.521969,1.111686,0.983969,1.792821,1.124812,-0.442432,-0.57124,-0.052385,0.219883,-0.118333,-0.613687,0.010556,0.473289,1.512128,0.816357,0.633921,0.928579,1.475508,1.196643,1.248001,0.034167,0.093807,0.288311,0.705896,-0.19064,-0.343432,-0.210387,0.953856,1.571672,0.222355,0.424043,-0.086683,-0.31461,-0.841532,0.043386,0.825435,-0.651231,-0.810239,1.236456,1.044049,2.551481,0.487299,-0.797348,-0.051935,-0.282948,0.575716,-0.828394,-1.421453,-0.740857,0.45109,20@42@20/01@20/09@42/10@20/01/21@20/09/01
-0.638134,-1.194068,-0.593166,-0.536102,-0.201974,-0.360569,-0.652813,0.210779,-0.722275,-0.807544,-0.537776,-0.460097,-0.018044,-1.022796,-0.659618,-0.518621,-0.590161,0.626278,1.269711,0,0.444058,-0.125868,0.625242,3.013155,1.111712,0.193463,0.772461,1.699302,1.424726,0,0.667805,0.318668,1.724788,0,0,0.850221,-0.163195,0.145503,-0.211611,0.548426,-0.661664,0,-0.235595,0,0.618503,-2.503932,-1.198323,-0.095271,-0.725402,0.546973,0,2.585296,10@16@20@40@42@43@10/03@16/01@20/09@40/01@42/04@43/01@10/03/01@20/09/14@43/01/03@10/03/01/01@43/01/03/05@10/03/01/01/11
-0.413713,-0.022161,-0.14519,-0.15144,-0.580126,-0.659059,-0.51256,0.535946,-0.223573,-0.660566,-0.500817,0.584298,-0.310411,-0.181132,-0.51831,0,-0.255276,-0.72034,-0.531106,-0.373907,-0.506028,-0.479645,-0.511607,-0.334588,-0.391582,0.350943,0.850169,1.457921,1.220043,-0.079807,-0.540737,-0.171274,0.392373,0.32374,0.770667,-0.605473,-0.576357,-0.107881,2.071414,0.88138,0.15299,-0.199763,-0.412663,-0.593754,-0.243168,-0.889737,-0.015963,0.083659,-0.111929,1.54712,0.353781,0.296623,10@14@20@10/03@14/04@20/01@20/09@20/01/21@20/09/01
0.659605,-0.188161,0.204732,0.519484,-0.063495,-0.212964,-0.235315,0.950318,-0.04404,-0.034647,0.076153,0.229798,0.621237,-0.216385,0.392889,0.765023,0.460542,-0.197589,-0.441335,-0.279608,-0.325158,-0.099823,-0.101737,-0.866473,-0.949142,-0.148992,-0.736947,-0.062421,-0.280967,0.223799,-0.284811,-0.705185,-0.351879,-0.786667,-0.017351,-0.015327,-1.147683,-0.44148,0.555225,0.212788,0.13186,-0.300783,-0.423817,0,0.265843,0.566547,-0.139187,0.881388,0.696334,0.441566,-0.363579,-0.112712,14@20@42@14/04@20/01@20/09@42/10@20/01/10@20/09/01
1.181628,0.332136,0.150898,0.270795,0.090961,0.088806,0.317542,-0.390635,-0.688078,-0.384351,0.240416,0.378391,0.217595,0.389525,-0.454964,-0.202771,-0.029228,0.282363,-0.286928,-0.304626,-0.106867,-0.427555,-0.556908,-0.512685,-0.212787,0.6784,0.141383,1.283189,1.041239,-0.162289,-0.274655,-0.460214,0.13901,-0.461854,0.464995,-0.451127,-1.92559,0.733759,1.976496,1.643951,0.559143,0.863054,0.163156,1.076636,0.13555,1.410198,-0.379766,0.199218,0.266454,0.94409,0.784196,0.149881,12@14@20@12/01@14/04@20/01@20/09@20/01/10@20/01/21@20/09/01
-0.384441,-0.968606,0.635405,0.394245,0.254295,0,-0.876239,0.648172,0,-0.348874,0,0.263762,-0.042044,-1.904119,0.407507,-0.137982,0.247052,0,0,0,0,0,-0.632411,0,0.660018,0.280952,0,0,1.612941,0,0,0,0,0,0,0,0,0,0,-0.020817,0,-0.463889,1.537872,0.212516,0,0,-3.601184,-1.489434,0.308995,0.439114,1.637057,1.601862,14@16@20@42@43@14/04@16/07@20/01@20/09@42/10@43/01@20/01/10@20/01/21@20/09/01@42/10/05@43/01/03@43/01/03/09
-0.574711,-0.014728,-0.097123,0.059678,0.03415,0.479138,-0.028198,0,0.910619,0.900432,0.698296,0.785959,0,0.554773,0.27838,0,0,-0.225102,-0.529311,-0.639484,-0.023709,1.467212,-0.062907,-0.146864,-0.271601,-0.718917,-0.692206,0.519416,-0.031583,0.141316,0.724677,0.645296,0.878739,1.056458,1.519425,0.853248,0.253195,-0.698683,0.657637,0.239639,0.236333,0.11803,-0.09896,0.537917,0.609816,0.339917,-0.306419,-0.091543,0.288844,0.331255,-0.119145,0.523174,14@16@20@42@14/04@16/07@20/01@20/09@42/10@20/01/10@20/01/21@20/09/01@42/10/05
0.10831,-0.542458,-0.337454,-0.920765,-0.881938,-1.019871,-1.018123,0.012226,0.032903,-0.204431,-0.110695,-0.075878,-0.288593,0.21987,-0.430601,-0.506473,0.012633,0.013346,-0.926101,0.588328,0.433663,0.12807,0.308132,0.243024,-0.579788,0.300949,0.647658,0.92472,0.544824,-0.343048,0.312351,-0.736592,-0.173168,-0.507177,0.00228,0.544556,-0.866862,0.498202,0.685113,0.564537,-0.293074,-0.347084,-0.733337,0.42945,0.85303,0,-0.250675,0.024016,-1.056767,1.248057,0.008386,-1.649649,12@16@20@42@12/01@16/07@20/01@20/09@42/10@20/01/21@20/09/01@42/10/05
-0.965008,-0.319474,-0.47204,-0.384026,-0.40259,-0.741062,-0.528868,-0.21798,-0.964502,-0.76193,-0.952538,-0.307258,-0.657324,-0.820091,-0.503691,-0.789927,-0.719929,0.013346,-1.800476,0.357391,0.62077,-0.197492,0.825863,0.170822,-0.156325,0.900871,0.365086,2.942235,0.49777,-0.220202,-0.211689,0.477794,-0.632388,-0.212579,0.42293,-0.000195,-1.483377,0.918385,-0.214109,0.994155,-0.269597,-0.420745,-0.593914,0.104049,0,0.050414,0.101392,0.173124,2.055378,0.662186,1.315574,0.075222,14@16@20@42@14/04@16/07@20/01@20/09@42/10@20/01/10@20/01/21@20/09/01@42/10/05
0.913298,0.151271,-0.08751,-0.473483,-0.065271,0.013363,-0.104848,0.121574,-0.736524,-0.76193,-0.665079,-0.646899,-0.724961,-0.66586,-0.289292,-0.004353,0.171703,-0.610287,-1.48448,-1.455459,-1.547589,0.167137,-0.697127,0.20211,1.071718,1.015856,1.935718,1.133677,1.081235,-0.009609,0.180326,0.312387,1.471426,0.60323,0.686537,-0.148488,0.792242,1.097917,0,1.574138,-1.267373,-0.873232,-0.287182,-2.43046,-0.06597,0.490516,-0.34456,0.2775,1.099345,2.557072,0.49991,0.644172,01@01/01@01/03@01/05@01/06@01/07@01/01/06@01/01/09@01/03/01@01/05/05@01/05/13@01/01/06/06@01/01/09/01@01/01/09/02@01/05/05/04@01/05/13/03@01/01/06/06/02@01/01/09/01/02@01/01/09/02/01
0.215642,0.993656,1.412155,0.93993,0.786904,0.505379,0.13978,-1.110031,-1.220978,-0.660566,-0.274957,-1.071449,-1.314059,-1.216687,-0.260056,-1.336589,-1.43156,-0.873191,0.447404,3.571256,3.406582,3.144938,1.990755,0.579964,1.63163,1.125842,1.777949,0.996774,1.227101,-1.167872,-0.723542,0.498732,1.365104,0.097126,0.00228,-2.239725,0.295157,0.841988,0.837481,1.316368,0.5521,0.410567,0.897918,-0.293663,1.499283,2.307948,1.920408,-2.771765,-0.02461,0.809267,-0.549561,0.512876,20@34@20/01@20/03@34/01@20/01/01@20/03/22@34/01/01@20/01/01/01@34/01/01/01@20/01/01/01/01
-0.560074,-1.179202,-3.373315,-3.627719,-3.57694,-3.284785,-2.631032,-1.535913,-4.324333,-4.938107,-5.048825,-5.21294,-5.832659,-5.555,-6.387499,-5.460852,-4.88925,-0.633214,-0.601128,-0.27191,-0.387527,-0.787843,-0.921477,-0.734103,-0.464512,0.100975,-0.341345,-0.629847,0.06723,-1.08539,-0.768227,-0.533496,-0.652747,-1.5496,-1.77006,-1.471021,0.627623,0.066559,-0.998431,-1.363372,-0.131083,-0.076645,-0.347134,-2.126753,-1.141321,0.164461,0.151269,0.434063,-0.040282,-2.669186,-1.9152,-0.607003,02@20@02/11@02/13@02/45@20/01@02/11/05@02/13/03@02/45/15@20/01/15
1.620713,1.449536,2.102385,2.594875,2.329695,3.108144,3.63795,0.299984,0.352073,1.267875,1.312226,1.246597,1.25179,1.581515,1.737759,1.457462,1.603338,3.892706,4.566123,4.304479,3.753769,2.478623,1.833279,0.656979,1.248161,3.490533,0.369796,-0.827995,-0.386838,3.882858,3.015829,3.654042,2.469041,2.144204,0.518277,0.102702,0.153132,0.982049,-0.473884,-2.415935,1.707172,1.481803,0.843543,0.574072,0.425669,0.785867,-0.168526,0.721097,0.544085,-5.547059,-1.150017,-2.004921,02@20@02/11@02/13@20/01@02/13/01@02/13/03@20/01/15
1.640227,0.116585,-1.158425,-1.818909,-1.581431,-1.475806,-0.912118,1.442384,-0.035491,-1.038146,-2.365192,-1.602137,-1.759156,-1.917339,-1.668271,-2.92191,-2.645519,-0.408523,-0.100203,0.374712,0.227846,0.833453,0.687801,0.394647,0.827051,-0.638928,-1.005391,-0.685688,-0.878548,-0.851982,0.517499,1.084988,0.966963,-0.008627,-1.360627,-0.378494,1.173126,-1.674017,-1.717808,-2.225292,0.727004,0.29271,0.249598,0.067894,0.50037,0.240492,0.00164,0.605538,-0.295523,-2.546619,-0.685062,0.641598,02@02/11@02/13@02/13/03
0.879147,0.166137,-1.585253,-1.636417,-1.073677,-0.626258,-0.750664,0.147472,-1.759577,-3.237734,-3.319966,-3.194202,-3.162082,-2.730359,-2.764633,-1.624093,-1.950632,-1.32563,-0.701672,-0.676049,-0.98419,-1.022247,-0.776944,0.490916,-0.07869,0.75589,0.360376,1.560598,1.043592,-0.174574,0.381411,0.75836,1.050663,-0.197472,-0.149155,0.120861,0.895533,0.69174,-0.661222,-0.423583,0.461713,0.11803,-0.334586,-0.886615,-0.759128,0,-0.652619,0.695003,-1.779949,-1.47048,-1.678738,0.749724,02@14@02/11@02/13@14/10@02/13/03
1.620713,-0.772875,-0.491266,-1.130094,-1.334656,-0.460612,-0.773495,-0.045325,-0.024092,-1.435997,-1.340607,-1.72738,-1.438425,-1.066862,-1.210236,-1.235356,-1.033884,0.389359,-0.771694,0.007138,-0.10063,-0.138891,1.058841,-0.065036,1.401078,0.013487,-0.322507,0.015037,0.490712,0.392273,0.864828,1.124769,1.319861,1.456809,1.017449,1.93367,2.005906,-2.003797,-1.455535,-1.363372,0.833825,0.812544,0.950899,-0.930002,0.158134,1.300538,-0.544065,0.229039,-0.268656,0,0.159828,0.391878,02@02/11@02/13@02/13/03
0.22052,1.531297,1.085305,0.829004,0.493969,0.562781,0.83126,-0.523004,-0.602587,-0.465442,-0.804702,-1.485386,-0.71187,-0.617387,0.478161,0.380335,0.048214,0.841798,0.397131,0.599874,0.229925,-0.29299,-0.399432,-0.142051,0.361241,0.610909,0.242638,-0.159694,0.551882,0.444922,0.627182,0.747891,1.114004,0.313668,0.613625,-0.448101,1.411985,0.103484,-0.099208,-0.198034,0.601402,0.547366,0.47407,0.476452,-1.191701,0,0.098459,0.292411,0.40527,-0.438466,0.26876,-0.063797,14@20@32@42@14/07@20/01@32/01@32/07@42/16@20/01/15@32/01/01@32/01/03
-0.2332,-1.402187,-1.0969,-1.058528,-0.814474,-0.580336,-1.009968,-0.56329,-0.88756,-0.194294,-1.059308,-0.542884,-0.591869,0,-0.674237,-0.810174,-0.719929,-1.036741,-0.983555,-0.847327,-0.807478,-1.030929,-1.122097,-0.27442,-0.617429,-0.611431,1.396476,1.538981,0.902431,-1.287209,-0.747916,-0.502089,-0.16412,-0.373727,-0.160372,-0.529813,-2.293562,0.980775,2.690878,1.563398,0.492233,-0.052442,0.404359,-0.022495,0.512531,0,-0.321088,0.598083,-0.394037,1.471129,-0.124459,-0.498877,10@11@30@32@40@10/03@11/02@30/01@32/01@40/01@10/03/01@11/02/03@32/01/01@32/01/03@11/02/03/04
1.415806,3.012904,3.832768,4.729307,4.738863,4.630114,4.792591,-0.940253,-0.45725,1.817772,2.848077,2.320709,1.993617,3.042308,4.617536,6.10409,6.465453,0.714932,0.725695,1.494753,1.735095,2.663107,1.309077,2.411476,2.144491,1.050851,-0.028161,-1.218889,0.627167,-0.841453,-0.621984,-0.610965,1.032566,1.809319,0.689342,0.465869,2.22217,0.080565,-0.523841,-0.206089,2.958499,3.224402,2.399509,-2.538927,-1.700712,0.025558,0.186475,0.236495,-0.841828,-4.122831,-1.258949,0.433069,32@34@32/01@32/07@34/01@34/11@32/01/01@32/07/07@34/01/01@34/11/03@34/01/01/01
-1.599241,-1.112307,-0.395134,0.170604,0.325309,0.390575,0.107163,-1.386279,-0.166578,-0.027044,-0.398153,-0.668126,-0.1795,-0.555694,0.568307,0.617222,0.717985,0.873897,0.522812,0.967448,1.065669,1.56054,0.254202,0.729181,0.078932,0.718395,1.443571,2.010936,1.951727,0.241348,0.718584,0.574108,0.745271,1.633064,0.919297,0.765482,0.598573,0.342861,0.747559,-0.2222,1.107333,1.242932,1.675901,-0.206889,-0.170204,0.035793,-0.318155,0.035199,0.772458,0.216042,-0.416716,1.012316,20@32@20/01@32/01@32/07@20/01/15@32/01/01
