@relation 'churchs.train'

@attribute "chip_affymetrix_chip.a" numeric 
@attribute "chip_affymetrix_chip.b" numeric 
@attribute "chip_affymetrix_chip.c" numeric 
@attribute "chip_affymetrix_chip.d" numeric 
@attribute "chip_affymetrix_chip.a.d" numeric 
@attribute "pp_number_of_probe_pairs" numeric 
@attribute "a_fy4_a" numeric 
@attribute "alpha_fy5_alpha" numeric 
@attribute "gal_gal" numeric 
@attribute "heat_heat" numeric 
@attribute "rel_alpha_fy5_alpha" numeric 
@attribute "rel_gal_gal" numeric 
@attribute "rel_heat_heat" numeric 
@attribute "avg_abund" numeric 
@attribute "median_deviation_of_log_fc_gal" numeric 
@attribute "sig_gal" numeric 
@attribute "sig_and_fc_gal" numeric 
@attribute "median_deviation_of_log_fc_fy5_alpha" numeric 
@attribute "sig_fy5_alpha" numeric 
@attribute "sig_and_fc_fy5_alpha" numeric 
@attribute "median_deviation_of_log_fc_heat" numeric 
@attribute "sig_heat" numeric 
@attribute "sig_and_fc_heat" numeric 
@attribute "thrshld_gal" numeric 
@attribute "thrshld_fy5_alpha" numeric 
@attribute "thrshld_heat" numeric 
@attribute "below_threshold_in_all_conditions" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.273768,-0.205814,-0.327265,-0.292034,0.137575,-0.047549,-0.197578,-0.276841,2.411259,-0.441304,-0.253449,-0.629518,-0.341847,-0.217004,2.210701,-0.468353,-0.248117,0.424476,0.436958,0.542234,1.295135,10@14@10/01@10/03@14/10@10/01/03@10/01/09@10/03/04@10/01/09/05@10/03/04/01
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.273768,-0.205814,-0.327265,-0.292034,0.137575,-0.047549,-0.197578,-0.276841,2.411259,-0.441304,-0.253449,-0.629518,-0.341847,-0.217004,2.210701,-0.468353,-0.248117,0.424476,0.436958,0.542234,1.295135,20@42@43@20/09@42/04@43/01@20/09/07@20/09/16@43/01/03@20/09/16/09@43/01/03/05@20/09/16/09/03
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.273768,-0.205814,-0.327265,-0.292034,0.137575,-0.047549,-0.197578,-0.276841,2.411259,-0.441304,-0.253449,-0.629518,-0.341847,-0.217004,2.210701,-0.468353,-0.248117,0.424476,0.436958,0.542234,1.295135,99
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.273768,-0.205814,-0.327265,-0.292034,0.137575,-0.047549,-0.197578,-0.276841,2.411259,-0.441304,-0.253449,-0.629518,-0.341847,-0.217004,2.210701,-0.468353,-0.248117,0.424476,0.436958,0.542234,1.295135,11@11/02@11/04@11/02/02@11/02/03@11/04/01@11/02/03/04
-0.60437,-0.531357,-0.562421,1.637806,0,0.057718,-0.273768,-0.205814,-0.327265,-0.292034,0.137575,-0.047549,-0.197578,-0.276841,2.411259,-0.441304,-0.253449,-0.629518,-0.341847,-0.217004,2.210701,-0.468353,-0.248117,0.424476,0.436958,0.542234,1.295135,20@20/03@20/03/01@20/03/01/01
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,-0.011947,0.038364,0.060963,-0.124905,0.030853,-0.375596,-2.250665,-0.010126,-0.455371,0.058643,-0.253449,-0.574156,-0.215193,-0.217004,-0.38347,1.535482,-0.248117,0,0,0,-0.771205,01@01/03@01/04@01/03/04@01/03/04/01
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,-0.029401,-0.037942,-0.133151,-0.091479,0.030853,-1.359737,-0.425699,-0.073906,-0.557751,1.725132,-0.253449,-0.463431,-0.215193,-0.217004,-0.694771,-0.174457,-0.248117,0,0,0,-0.771205,14@20@14/04@20/01@20/09@20/01/10@20/09/05
1.652656,-0.531357,-0.562421,-0.60985,0,-0.256567,0.581515,0.348673,0.624519,0.1234,0.030853,-0.594294,-2.250665,0.430533,-0.557751,0.55859,-0.253449,-0.68488,-0.215193,-0.217004,-0.07217,1.134715,-0.248117,0,0,0,-0.771205,12@12/01@12/01/01
1.652656,-0.531357,-0.562421,-0.60985,0,-0.256567,1.26225,0.979466,1.231908,0.896967,0.030853,-0.266247,-0.881941,1.155302,-1.172029,0.725238,-0.253449,-0.68488,-0.215193,-0.217004,-0.694771,0.426693,-0.248117,0,0,0,-0.771205,01@16@32@01/02@01/03@16/21@32/01@32/07@01/03/07@16/21/07@32/01/01@32/07/07
-0.60437,1.879745,-0.562421,-0.60985,0,0.057718,-0.186494,-0.124422,-0.007916,-0.019853,0.137575,-0.047549,3.110172,-0.085502,-0.76251,-0.441304,-0.253449,-0.740243,-0.215193,-0.217004,0.654198,1.295022,4.025577,0.424476,-5.881356,0,-0.771205,10@11@40@43@10/01@11/02@40/01@43/01@10/01/09@11/02/03@40/01/03@43/01/03@10/01/09/05@11/02/03/04@43/01/03/05
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.279586,-0.210901,-0.233339,-0.234732,0.030853,-0.047549,-0.197578,-0.253649,-1.172029,-0.441304,-0.253449,-0.961693,-0.088538,-0.217004,0.239131,-0.468353,-0.248117,0.424476,0,-0.788105,-0.771205,10@11@18@20@10/03@11/02@18/02@20/09@10/03/01@11/02/03@18/02/01@20/09/07@11/02/03/04@18/02/01/01@20/09/07/03@18/02/01/01/01
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.23304,-0.175292,-0.208292,-0.105805,0.030853,-0.047549,1.855508,-0.184071,-0.86489,-0.441304,-0.253449,-1.017055,0.038116,-0.217004,-0.279703,1.375175,-0.248117,0,0,0,-0.771205,18@20@18/02@20/09@18/02/01@20/09/13@20/09/16@18/02/01/02@18/02/01/02/01
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.279586,-0.205814,-0.264647,-0.244283,0.137575,-0.047549,-0.425699,-0.265245,0.363666,-0.441304,-0.253449,-1.072417,0.038116,-0.217004,0.031597,-0.294687,-0.248117,0.424476,-5.881356,0,-0.771205,01@20@01/05@20/01@20/01/03@20/01/13
-0.60437,1.879745,-0.562421,-0.60985,0,0.057718,-0.238858,-0.200727,-0.258386,-0.220407,-0.075868,-0.266247,-0.197578,-0.242052,-0.352991,-0.108006,-0.253449,-0.90633,0.038116,-0.217004,0.239131,-0.468353,-0.248117,0,0,-0.788105,-0.771205,01@30@32@34@01/06@30/01@32/01@34/11@01/06/02@30/01/09@32/01/03@34/11/03@01/06/02/01@30/01/09/09@30/01/09/11@34/11/03/13
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.180676,-0.114247,0.092272,-0.034178,0.137575,1.15529,0.714904,-0.06231,1.387463,0.225292,-0.253449,-0.740243,-0.088538,-0.217004,0.031597,0.199592,-0.248117,-3.984596,-4.301778,0,-0.771205,32@32/01
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,0.057872,0.089234,0.66209,0.352605,-0.075868,3.014224,2.42581,0.302974,-0.66013,5.391406,3.940888,-0.68488,-0.088538,-0.217004,-0.694771,2.951526,4.025577,0,0,0,-0.771205,01@01/01@01/01/03@01/01/03/01@01/01/03/05@01/01/03/01/02@01/01/03/05/01
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,0.971337,0.842116,0.956391,1.990465,-0.18259,-0.375596,3.110172,1.311852,-0.86489,0.391941,-0.253449,-0.961693,0.41808,-0.217004,-1.006071,5.983996,4.025577,0,0,0,-0.771205,01@32@42@01/06@32/01@42/01
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.273768,-0.205814,-0.264647,-0.244283,-0.18259,-0.047549,-0.197578,-0.276841,-1.172029,-0.441304,-0.253449,-0.90633,0.291426,-0.217004,0.239131,-0.468353,-0.248117,0.424476,0,0.542234,-0.771205,10@42@10/03@42/04@42/10@10/03/01@10/03/04@42/04/05@10/03/01/03@10/03/04/09
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.151585,-0.154944,-0.20203,-0.096255,-0.18259,-0.047549,1.171146,-0.15508,0.670805,-0.441304,-0.253449,-0.463431,-0.088538,-0.217004,0.342898,0.373258,-0.248117,0.424476,0,0,-0.771205,01@01/06@01/06/06@01/06/06/11
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.209767,-0.180379,-0.233339,-0.148781,-0.18259,-0.047549,1.969568,-0.201465,-0.148232,-0.441304,-0.253449,-0.68488,0.038116,-0.217004,0.239131,0.947691,-0.248117,0.424476,0,0,-0.771205,14@16@20@42@14/04@16/02@20/09@42/19@20/09/03
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.244677,-0.205814,-0.158198,-0.253833,-0.18259,2.576828,-0.197578,-0.230456,0.875564,1.225185,3.940888,-0.961693,0.41808,-0.217004,0.239131,-0.468353,-0.248117,0,0,0.542234,-0.771205,01@02@16@01/05@02/10@16/21@01/05/02@16/21/11@01/05/02/07
-0.60437,-0.531357,1.775921,-0.60985,0,-0.256567,-0.006128,0.012929,-0.051748,0.099525,-0.18259,-0.047549,1.057085,0.024663,0.158907,-0.441304,-0.253449,-0.463431,-0.088538,-0.217004,-0.279703,0.667154,-0.248117,0.424476,0,0,-0.771205,01@10@14@16@01/04@10/01@10/03@14/07@14/13@16/19@10/01/05@10/03/01@14/07/11@14/13/01@16/19/03@10/01/05/01@14/13/01/01
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.227222,-0.165118,0.017131,-0.13923,-0.18259,0.0618,-0.197578,-0.137685,2.001741,-0.441304,-0.253449,-0.795605,0.164771,-0.217004,0.342898,-0.468353,-0.248117,0,0,-0.788105,-0.771205,10@16@42@43@10/03@16/03@42/29@43/01@10/03/01@10/03/02@10/03/03@10/03/05@16/03/03@43/01/03@10/03/01/01@10/03/01/03@10/03/05/01@43/01/03/05
1.652656,-0.531357,-0.562421,-0.60985,0,-0.256567,-0.087584,-0.068464,-0.108104,-0.043728,-0.289312,-0.047549,0.828965,-0.073906,-0.557751,-0.441304,-0.253449,-0.629518,0.164771,-0.217004,-0.694771,0.867537,-0.248117,0.424476,0,0,-0.771205,01@01/03@01/04@01/03/10
1.652656,-0.531357,-0.562421,-0.60985,0,-0.256567,-0.075947,-0.043029,0.129842,0.023123,-0.289312,1.045941,0.828965,0.007268,-0.250612,0.891887,-0.253449,-0.740243,0.164771,-0.217004,-0.487237,0.627077,-0.248117,0,0,0,-0.771205,10@14@16@10/01@14/07@14/10@14/13@16/01@10/01/05@14/07/05@14/13/01@10/01/05/01@14/13/01/01
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,-0.186494,-0.124422,-0.16446,-0.115355,-0.289312,-0.047549,1.627387,-0.149282,-0.557751,-0.441304,-0.253449,-0.850968,0.41808,-0.217004,-0.902304,2.590835,-0.248117,0.424476,0,0,-0.771205,01@14@01/04@14/07@14/07/03
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,0.267329,0.277455,0.66209,0.343055,0.137575,1.264639,-0.881941,0.407341,0.056527,0.891887,-0.253449,-0.795605,0.291426,-0.217004,-0.38347,0.199592,-0.248117,0,-5.881356,0,-0.771205,01@01/01@01/20@01/01/09@01/01/13@01/20/17@01/01/09/04@01/01/09/05@01/01/09/06@01/20/17/09
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.157403,-0.098986,-0.120627,-0.148781,-0.289312,0.0618,-0.996001,-0.137685,-0.250612,-0.274655,-0.253449,-0.795605,0.291426,-0.217004,-0.487237,0.386617,-0.248117,0,0,0,-0.771205,02@14@02/10@14/07
-0.60437,-0.531357,1.775921,-0.60985,0,-0.256567,-0.00031,0.02819,-0.139413,0.099525,-0.289312,-3.328019,0.828965,0.00147,0.158907,2.558376,3.940888,-0.408068,0.038116,-0.217004,-0.487237,0.627077,-0.248117,-5.454287,0,0,-0.771205,01@01/06@01/06/06@01/06/06/11
-0.60437,-0.531357,1.775921,-0.60985,0,-0.256567,1.22734,1.101555,1.557518,1.489079,-0.289312,-0.266247,0.828965,1.433614,0.261286,-0.274655,-0.253449,-0.408068,0.038116,-0.217004,-0.175936,0.386617,-0.248117,0,0,0,-0.771205,20@34@20/01@20/09@34/01@20/01/01@20/09/04@34/01/03@20/01/01/07@34/01/03/03@20/01/01/07/07
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.174858,-0.165118,-0.076795,-0.163106,-0.289312,0.936592,-0.996001,-0.15508,-0.86489,2.058429,-0.253449,-0.795605,0.291426,-0.217004,0.239131,0.052644,-0.248117,-3.984596,0,0,-0.771205,10@11@14@10/01@11/02@14/07@10/01/09@11/02/03@14/07/04@10/01/09/05@11/02/03/04
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,0.447695,0.231671,0.361526,0.433782,-0.396033,-0.156898,0.486784,0.395744,-0.76251,-0.274655,-0.253449,-0.740243,0.41808,-0.217004,-1.109838,1.134715,-0.248117,0,0,0,-0.771205,10@16@20@34@40@42@43@10/03@16/17@20/09@34/11@40/01@42/04@43/01@10/03/01@10/03/04@16/17/01@20/09/18@34/11/03@40/01/03@43/01/03@10/03/01/01@10/03/04/07@34/11/03/07@43/01/03/05@10/03/01/01/11
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,0.104418,0.023103,-0.014178,-0.043728,-0.396033,-0.703643,-1.452242,0.018865,-0.76251,1.058536,-0.253449,-0.850968,0.544735,-0.217004,-0.487237,0.867537,-0.248117,0,0,0,-0.771205,01@01/01@01/03@01/05@01/06@01/07@01/01/06@01/01/09@01/03/01@01/05/05@01/05/13@01/01/06/06@01/01/09/01@01/01/09/02@01/05/05/04@01/05/13/03@01/01/06/06/02@01/01/09/01/02@01/01/09/02/01
1.652656,-0.531357,-0.562421,-0.60985,0,-0.256567,-0.238858,-0.149857,-0.233339,-0.201307,-0.396033,-0.047549,-0.197578,-0.213061,-0.557751,-0.441304,-0.253449,0.200918,-0.088538,-0.217004,-1.213605,-0.468353,-0.248117,0.424476,0,0.542234,-0.771205,10@11@12@10/01@10/03@11/04@12/07@10/01/03@10/01/05@10/03/04@11/04/03@10/03/04/05
1.652656,-0.531357,-0.562421,-0.60985,0,-0.256567,0.209147,0.170627,0.399097,0.271428,-0.396033,0.389847,-0.197578,0.279781,-0.76251,0.55859,-0.253449,-0.795605,0.41808,-0.217004,-0.902304,-0.468353,-0.248117,0,0,0.542234,-0.771205,01@10@14@16@01/01@01/05@10/03@14/07@14/10@14/13@16/01@16/19@01/01/13@01/05/25@10/03/01@10/03/04@14/07/05@14/13/01@16/19/03@10/03/01/01@10/03/04/05@14/13/01/01@10/03/01/01/03@10/03/01/01/09
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,-0.273768,-0.210901,-0.264647,-0.244283,-0.396033,-0.047549,-0.197578,-0.265245,-0.557751,-0.441304,-0.253449,0.367006,-0.088538,-0.217004,-1.421138,-0.468353,-0.248117,0.424476,0,0.542234,-0.771205,01@14@01/01@14/07@14/07/09
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,0.214965,0.267281,0.549378,-0.053279,-0.396033,0.717894,-0.996001,0.244993,0.056527,0.391941,-0.253449,-0.075894,-0.088538,-0.217004,1.069266,-0.107663,-0.248117,0,0,0,-0.771205,01@16@01/01@16/21@01/01/03@16/21/07@01/01/03/02@01/01/03/03@01/01/03/02/01@01/01/03/03/01@01/01/03/03/02
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,12.584561,3.136371,18.207477,13.890019,-0.396033,2.030083,0.943025,12.467496,0.158907,1.558483,-0.253449,0.643818,-0.215193,-0.217004,-0.175936,0.480129,-0.248117,0,0,0,-0.771205,01@02@01/05@02/01@01/05/02@01/05/02/07
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.244677,-0.205814,-0.214554,-0.215632,-0.396033,-0.047549,-1.224122,-0.236254,0.056527,-0.441304,-0.253449,-0.68488,0.291426,-0.217004,0.550431,0.10608,-0.248117,0.424476,0,0,-0.771205,02@20@02/16@20/03
-0.60437,-0.531357,1.775921,-0.60985,0,-0.256567,-0.09922,-0.073551,-0.139413,-0.072379,-0.396033,-0.047549,-0.197578,-0.108695,-0.148232,-0.441304,-0.253449,-0.186619,0.038116,-0.217004,0.135364,-0.468353,-0.248117,0.424476,0,-0.788105,-0.771205,01@34@42@01/05@34/11@42/01@01/05/03@34/11/03@01/05/03/03@34/11/03/07@01/05/03/03/04
-0.60437,-0.531357,1.775921,-0.60985,0,-0.256567,-0.017765,-0.032855,-0.001654,0.175926,-0.396033,-0.047549,0.828965,0.042057,-0.148232,-0.441304,-0.253449,-0.408068,0.038116,-0.217004,1.069266,-0.000791,-0.248117,-1.045215,0,0,-0.771205,01@02@01/01@01/05@02/10@02/16@01/01/03@01/05/02@02/16/11@01/01/03/02@01/05/02/07@01/01/03/02/01
-0.60437,-0.531357,-0.562421,1.637806,0,0.057718,-0.180676,-0.124422,-0.145674,-0.12968,-0.396033,-0.484945,1.171146,-0.149282,-0.352991,0.225292,-0.253449,-0.352706,0.038116,-0.217004,-0.07217,0.600359,-0.248117,0,0,0,-0.771205,01@16@01/06@16/21@01/06/06@16/21/07@01/06/06/11
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.209767,-0.129509,-0.101842,-0.153556,-0.396033,-0.047549,0.144603,-0.15508,0.670805,-0.441304,-0.253449,-0.352706,0.038116,-0.217004,-0.279703,-0.161098,-0.248117,-3.984596,0,-3.448781,-0.771205,12@42@12/01@42/16@12/01/01
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.221404,-0.139683,-0.133151,-0.167881,-0.396033,0.717894,0.486784,-0.172474,-0.352991,0.55859,-0.253449,-0.463431,0.164771,-0.217004,-0.591004,0.333181,-0.248117,0,0,-3.448781,-0.771205,01@34@01/02@01/07@34/01@34/01/01@34/01/01/01
-0.60437,1.879745,-0.562421,-0.60985,0,-0.256567,-0.23304,-0.185466,-0.208292,-0.12013,-0.502755,0.608545,2.197689,-0.189869,-0.557751,0.725238,-0.253449,-0.795605,0.671389,-0.217004,0.654198,0.800743,-0.248117,0,0,-3.448781,-0.771205,01@30@01/03@30/01@01/03/10@01/03/13@30/01/09@30/01/09/07
-0.60437,-0.531357,1.775921,-0.60985,0,-0.256567,3.013543,1.808654,1.494901,1.52728,-0.502755,-2.015831,-1.794423,2.077208,-0.250612,2.058429,-0.253449,-0.740243,0.544735,-0.217004,-0.591004,1.401893,-0.248117,0,0,0,-0.771205,12@12/01@12/01/01
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,-0.209767,-0.165118,-0.133151,-0.186981,-0.502755,1.373988,0.030542,-0.184071,0.363666,0.725238,-0.253449,-0.850968,0.798044,-0.217004,-0.279703,-0.267969,-0.248117,0,0,-3.448781,-0.771205,10@14@16@10/03@14/01@16/01@10/03/02
-0.60437,-0.531357,-0.562421,1.637806,0,-0.256567,0.150964,-0.00742,0.280124,0.529284,-0.502755,0.936592,3.452353,0.262387,-0.66013,1.391834,-0.253449,-0.186619,0.038116,-0.217004,-0.279703,2.817937,4.025577,-3.984596,0,0,-0.771205,14@16@32@34@40@14/01@16/01@32/01@34/11@40/01@32/01/07@34/11/12@40/01/03
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,0.319693,0.297803,0.23003,0.109075,-0.609477,-0.812992,-1.680363,0.256589,-0.455371,0.725238,-0.253449,-0.68488,0.544735,-0.217004,-0.487237,1.107997,-0.248117,0,0,0,-0.771205,01@30@01/06@30/01@01/06/02@30/01/09@01/06/02/01@30/01/09/09
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,0.290602,0.150279,0.436667,0.462432,-0.609477,-0.375596,1.627387,0.360956,-0.76251,0.225292,-0.253449,-0.574156,0.41808,-0.217004,-0.902304,2.590835,-0.248117,0,0,0,-0.771205,20@34@20/01@20/03@20/09@34/01@20/01/01@20/03/02@20/09/13@34/01/01@20/01/01/01@20/03/02/03@34/01/01/01@34/01/01/03@20/03/02/03/01
1.652656,-0.531357,-0.562421,-0.60985,0,0.057718,-0.041038,-0.068464,-0.252124,-0.12968,-0.609477,-2.781274,-0.996001,-0.126089,0.056527,2.391727,3.940888,-0.408068,0.291426,-0.217004,-0.798537,0.70723,-0.248117,0,0,0,-0.771205,01@20@01/02@20/03@20/09@20/09/16
-0.60437,1.879745,-0.562421,-0.60985,0,0.057718,-0.273768,-0.205814,-0.220815,-0.234732,-0.609477,0.608545,-0.311639,-0.24785,-0.76251,1.058536,-0.253449,-0.740243,0.671389,-0.217004,0.031597,-0.3882,-0.248117,0,0,0,-0.771205,01@01/01@01/01/03@01/01/03/02@01/01/03/03@01/01/03/02/01@01/01/03/03/02
-0.60437,-0.531357,1.775921,-0.60985,0,-0.256567,8.10451,6.102115,2.634537,4.268189,-0.609477,-5.186952,-3.163148,5.666264,1.285083,2.391727,3.940888,-0.850968,0.924699,-0.217004,-0.487237,2.684348,4.025577,0,0,0,-0.771205,01@01/06@01/06/02@01/06/02/01
