@relation 'derisi.train'

@attribute "g1" numeric 
@attribute "g1_bkg" numeric 
@attribute "r1" numeric 
@attribute "r1_bkg" numeric 
@attribute "g2" numeric 
@attribute "g2_bkg" numeric 
@attribute "r2" numeric 
@attribute "r2_bkg" numeric 
@attribute "f2" numeric 
@attribute "g3" numeric 
@attribute "g3_bkg" numeric 
@attribute "r3" numeric 
@attribute "r3_bkg" numeric 
@attribute "f3" numeric 
@attribute "g4" numeric 
@attribute "g4_bkg" numeric 
@attribute "r4" numeric 
@attribute "r4_bkg" numeric 
@attribute "f4" numeric 
@attribute "g5" numeric 
@attribute "g5_bkg" numeric 
@attribute "r5" numeric 
@attribute "r5_bkg" numeric 
@attribute "f5" numeric 
@attribute "g6" numeric 
@attribute "g6_bkg" numeric 
@attribute "r6" numeric 
@attribute "r6_bkg" numeric 
@attribute "g7" numeric 
@attribute "g7_bkg" numeric 
@attribute "r7" numeric 
@attribute "r7_bkg" numeric 
@attribute "f7" numeric 
@attribute "g1_ratio" numeric 
@attribute "g2_ratio" numeric 
@attribute "g3_ratio" numeric 
@attribute "g4_ratio" numeric 
@attribute "g5_ratio" numeric 
@attribute "g6_ratio" numeric 
@attribute "g7_ratio" numeric 
@attribute "r1_ratio" numeric 
@attribute "r2_ratio" numeric 
@attribute "r3_ratio" numeric 
@attribute "r4_ratio" numeric 
@attribute "r5_ratio" numeric 
@attribute "r6_ratio" numeric 
@attribute "r7_ratio" numeric 
@attribute "g1dashbkg" numeric 
@attribute "g2dashbkg" numeric 
@attribute "g3dashbkg" numeric 
@attribute "g4dashbkg" numeric 
@attribute "g5dashbkg" numeric 
@attribute "g6dashbkg" numeric 
@attribute "g7dashbkg" numeric 
@attribute "r1dashbkg" numeric 
@attribute "r2dashbkg" numeric 
@attribute "r3dashbkg" numeric 
@attribute "r4dashbkg" numeric 
@attribute "r5dashbkg" numeric 
@attribute "r6dashbkg" numeric 
@attribute "r7dashbkg" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,01/25,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,32/10,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/05,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/27,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/01,01/20/05,01/20/15,01/20/17,01/20/19,01/20/27,01/20/31,01/20/33,01/20/37,01/25/01,02/01/01,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/13/05,02/16/01,02/16/03,02/16/09,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/01,16/17/07,16/17/09,16/19/01,16/19/03,16/19/05,16/21/01,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/05,32/07/07,32/10/03,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,42/27/03,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/01,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/01,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/11/07,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/01/01,01/20/01/07,01/20/05/09,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/07/29,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/01/10,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/01/05/01,40/10/02/01,40/10/02/02,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/01,01/01/09/01/02,01/01/09/02/01,01/01/09/02/02,01/01/09/03/01,01/01/09/04/01,01/01/09/04/02,01/01/09/05/01,01/01/09/06/01,01/01/09/06/02,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/02/02/09/05,01/05/03/01/04,01/05/03/02/04,01/05/03/03/04,01/05/11/07/01,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/07,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/02/02,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/02/01,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.404156,-1.83659,-0.314032,-2.059703,-0.297037,-1.933004,-0.18364,-1.645775,-0.055832,-0.744948,-1.165912,-0.720767,-0.933094,-0.11219,-0.514296,-1.205981,-0.599676,-0.95037,-0.04322,0.329455,-0.639675,0.239271,0.107728,-0.075,0.052285,-1.686378,-0.004309,-1.525668,-0.40861,-0.646279,-0.323075,-0.493459,-0.11219,-0.511727,-0.914617,0.241062,1.73387,0.095022,-0.043195,-0.364145,0.454812,0.884919,-0.400869,-1.106275,-0.275768,-0.329153,-0.128541,-0.278885,-0.147504,-0.641729,-0.43717,0.405928,0.144089,-0.35108,-0.251633,-0.049451,-0.640527,-0.544486,0.23447,0.122851,-0.268672,10@11@10/03@11/02@10/03/01@11/02/03@10/03/01/01@11/02/03/01@11/02/03/04@10/03/01/01/01@11/02/03/01/01
-0.562939,0.335807,-0.592189,0.754464,-0.374202,1.542082,-0.486289,0.979103,-0.055832,-0.536751,0.530241,-0.595228,0.308448,-0.11219,-0.478749,0.286942,-0.513033,0.198635,-0.04322,-0.604103,-0.266975,-0.62878,-0.402442,-0.075,-0.44035,1.386085,-0.591203,0.828566,-0.50652,0.370336,-0.566427,0.019478,-0.11219,1.108914,1.209727,0.972895,0.641169,0.383075,0.320457,-0.046656,-1.220149,-1.094149,-0.914492,-0.619472,-0.472354,-0.494314,-0.331345,-0.596092,-0.498169,-0.624526,-0.518324,-0.59405,-0.519364,-0.565756,-0.621251,-0.571354,-0.664656,-0.549945,-0.599656,-0.666025,-0.586842,01@10@11@34@01/05@10/01@11/02@34/11@01/05/25@10/01/09@11/02/03@34/11/03@10/01/09/05@11/02/03/04@34/11/03/07
-0.157011,-1.169626,-0.076338,-0.127395,-0.419638,-1.444473,-0.376129,-0.899486,-0.055832,-0.577568,-0.887259,-0.6283,-0.711121,-0.11219,-0.361398,-0.662557,-0.498473,-0.520612,-0.04322,0.17911,-0.774262,0.019372,0.133434,-0.075,0.308896,-0.995185,-0.080699,-0.314031,-0.335579,-0.676106,-0.292329,-0.452217,-0.11219,-0.464061,-0.307661,0.924106,1.806717,0.639123,0.684109,-0.248695,0.392776,0.123739,-0.877804,-1.143721,-0.603412,-0.604421,-0.211506,-0.075617,-0.309408,-0.499516,-0.321809,0.265196,0.365562,-0.272135,-0.072978,-0.305212,-0.571215,-0.474997,0.001735,-0.055301,-0.242354,01@16@01/01@01/05@01/07@16/21@01/01/06@01/05/13@01/07/01@16/21/07@01/01/06/05@01/05/13/03
-0.49207,-0.331157,-0.481984,-0.873084,-0.129254,0.138369,-0.027872,-0.244696,-0.055832,-0.424434,-0.499567,-0.587579,-0.485386,-0.11219,-0.420643,-0.513265,-0.453838,-0.639989,-0.04322,-0.230732,-0.013332,-0.164052,0.16705,-0.075,-0.522217,-0.941674,-0.600609,-1.170116,-0.489934,-0.072103,-0.42022,-0.261477,-0.11219,-0.273397,-1.066356,1.997462,0.167665,-0.513089,-0.211034,-0.460354,0.144634,1.087901,-1.391427,-0.319901,0.182935,-0.228221,-0.036357,-0.476228,-0.141109,-0.385115,-0.394942,-0.236143,-0.47589,-0.499276,-0.458595,-0.007925,-0.556785,-0.418661,-0.194079,-0.508883,-0.399246,01@11@14@20@01/04@01/05@11/02@14/07@20/01@01/05/25@11/02/03@14/07/03@20/01/03@11/02/03/04@20/01/03/01
0.346027,-0.477254,0.398644,-0.860116,1.325966,-0.242686,2.171128,-0.627849,-0.055832,0.560393,-0.167605,1.133513,-0.20698,-0.11219,0.530699,-0.199751,0.688514,-0.332593,-0.04322,1.631923,0.12643,1.898225,0.192756,-0.075,0.348872,-0.6429,-0.19386,-1.076914,0.418273,-0.233668,-0.097713,-0.398089,-0.11219,-0.750056,-1.82505,-1.564127,-0.779342,-0.89716,0.865934,0.5787,0.827026,2.458025,1.873748,0.503919,0.608873,-0.650299,-0.543367,0.385838,1.355166,0.60636,0.565219,1.66684,0.386815,0.459148,0.42935,2.242013,1.217888,0.743542,1.951676,-0.105955,-0.048685,01@01/06@01/06/06@01/06/06/11
0.025096,-2.376514,0.026344,-2.046735,-0.386386,-1.776674,-0.443722,-1.285498,-0.055832,-0.772616,-1.224066,-0.6346,-0.978241,-0.11219,-0.603164,-1.274656,-0.548358,-0.959323,-0.04322,0.193278,-0.580147,0.654404,0.439932,-0.075,0.262457,-1.579355,1.318839,-1.190828,-0.521501,-0.594081,-0.098367,-0.011453,-0.11219,-0.035068,0.602772,-1.222604,-0.378685,-1.281231,-0.742525,-0.806705,-0.165544,-0.688186,1.250062,0.092009,1.10034,0.37737,0.544399,0.196015,-0.249813,-0.663806,-0.52375,0.259524,0.350346,-0.473792,0.09132,-0.341547,-0.544247,-0.490383,0.621176,1.43093,-0.099971,01@02@10@11@14@01/04@01/05@02/19@10/03@11/02@14/07@01/04/04@01/05/25@10/03/01@11/02/03@14/07/03@11/02/03/04
-0.185493,-0.461374,-0.107854,-0.626683,0.833532,-0.376218,0.450192,-0.816565,-0.055832,0.589705,-0.327528,0.371733,-0.434596,-0.11219,0.159505,-0.581939,-0.165744,-0.750413,-0.04322,0.783902,0.452543,0.28703,0.040496,-0.075,-0.135625,-0.647359,-0.594624,-1.059654,0.11304,-0.258524,-0.463068,-0.429019,-0.11219,-0.845388,0.754511,0.241062,1.551753,0.89517,1.271546,1.511924,0.951097,-0.789677,-0.400869,-1.031382,-0.73447,-0.723704,-0.690861,-0.155375,0.869452,0.655963,0.211116,0.759783,-0.101778,0.14586,-0.088977,0.521527,0.44552,-0.109931,0.293543,-0.512049,-0.421515,20@40@42@43@20/09@40/01@42/04@43/01@20/09/18@43/01/03@20/09/18/09@43/01/03/05@20/09/18/09/01
-0.709612,0.669289,-0.733505,-0.023647,-0.833385,-1.053648,-0.839691,-0.97097,-0.055832,-0.971499,-1.049605,-0.903225,-0.705478,-0.11219,-0.754467,-0.331128,-0.736681,-0.448986,-0.04322,-0.669961,0.028079,-0.741878,-0.544816,-0.075,-0.751539,-1.155721,-0.973725,-1.315098,-0.721333,-0.096959,-0.759408,-0.194461,-0.11219,0.91825,1.816683,0.972895,0.167665,1.087205,1.803037,0.482491,-1.096078,-1.449367,-0.914492,-0.319901,-0.799999,-0.797109,-0.515712,-0.769052,-0.757012,-0.892608,-0.754943,-0.692643,-0.695672,-0.736112,-0.739193,-0.766949,-0.861001,-0.728631,-0.697837,-0.873533,-0.757905,02@20@34@02/11@20/01@20/03@34/01@20/01/01@20/01/15@20/03/22@34/01/01@20/01/01/01@34/01/01/03
0.110767,1.393421,-0.056818,0.644232,-0.512795,-0.776813,-0.541018,-0.587818,-0.055832,-0.522232,-0.581951,-0.584654,-0.498554,-0.11219,-0.057652,-0.199751,0.037139,-0.165465,-0.04322,0.382981,0.224782,0.118301,-0.40442,-0.075,-0.11073,-0.674115,-0.135712,-0.973355,-0.316853,0.211257,-0.390782,0.179287,-0.11219,0.060264,0.451033,0.875317,-0.706496,0.19104,-0.141101,0.049552,-0.22758,-0.586696,-0.841117,0.429026,-0.341296,-0.274099,-0.377437,0.012572,-0.455711,-0.477725,-0.043905,0.370813,-0.07521,-0.351634,-0.077695,-0.497268,-0.552054,0.052375,0.179226,-0.055876,-0.426576,12@12/10
-0.260175,-0.194588,-0.159704,-0.250596,-0.175452,0.623643,-0.161655,0.3815,-0.055832,0.163723,0.290356,0.288265,0.159839,-0.11219,-0.250882,0.125706,-0.502292,-0.043103,-0.04322,-0.449559,-0.549089,-0.606737,-0.315437,-0.075,-0.451362,0.440712,-0.729447,0.017356,-0.074486,0.042235,-0.547783,0.063296,-0.11219,-1.036051,-0.50998,-0.832293,3.482192,2.6875,1.327493,2.233489,1.323311,0.377466,0.699752,-1.630524,-1.32423,-0.73288,-0.746171,-0.2504,-0.22577,0.137001,-0.269673,-0.405507,-0.479272,-0.081835,-0.153178,-0.194555,0.283003,-0.518675,-0.588717,-0.737977,-0.573346,11@16@11/04@16/03@11/04/01@16/03/03
-0.585591,-0.547127,-0.524887,-0.587777,-0.430045,0.815799,-0.426648,0.713184,-0.055832,-0.504425,0.067433,-0.433243,-0.103518,-0.11219,-0.484218,-0.184822,-0.436653,-0.120699,-0.04322,-0.702234,-0.779438,-0.628255,-0.523064,-0.075,-0.553097,0.712729,-0.513103,0.417783,-0.39898,0.079519,-0.344336,0.022055,-0.11219,-0.559392,-0.206502,-0.881082,-0.487955,-0.545095,-0.574686,-0.344903,0.516848,0.022248,0.736439,0.204348,0.215699,0.120453,-0.137759,-0.555758,-0.497402,-0.535929,-0.486712,-0.641591,-0.59665,-0.421992,-0.510899,-0.489246,-0.442526,-0.443975,-0.582427,-0.552917,-0.358083,14@20@42@14/04@20/09@42/01@42/25@20/09/07@20/09/13
-0.686288,-0.988593,-0.625536,-1.495573,-0.265308,-0.376218,-0.154872,-0.673598,-0.055832,1.158411,0.535087,2.112848,1.531179,8.907897,-0.504953,-0.856637,-0.424957,-0.884712,-0.04322,-0.407841,-0.347209,-0.171662,-0.014871,-0.075,-0.598099,-1.178017,-0.482318,-1.384138,-0.518558,-0.695991,-0.369522,-0.550165,-0.11219,-0.464061,-1.167515,-1.661704,-0.888612,-1.313237,-0.728539,-0.537321,0.392776,1.240137,2.057184,0.653705,1.165869,0.359019,0.055826,-0.6264,-0.237792,1.14912,-0.455099,-0.383628,-0.539651,-0.459388,-0.583715,-0.10065,2.029053,-0.368281,-0.17685,-0.3716,-0.30916,01@14@42@01/05@14/07@42/01@14/07/02@14/07/02/02
0.7459,1.075819,0.400067,1.085161,0.221796,-0.949428,-0.085642,-0.945236,-0.055832,-0.102824,-0.78549,-0.320754,-0.60954,-0.11219,0.095474,-0.37293,0.088457,-0.66088,-0.04322,0.539361,0.25584,0.574106,-0.125606,-0.075,0.381188,-0.959511,-0.227779,-1.498052,-0.048003,-0.238639,-0.301488,-0.436752,-0.11219,0.536923,1.310887,1.314417,-0.378685,-0.673119,0.963841,0.290074,-0.723864,-1.144894,-1.097929,0.092009,0.346757,-0.668651,-0.46962,0.680713,0.298054,-0.014674,0.12831,0.528562,0.436568,-0.023111,0.369251,-0.008397,-0.260612,0.14693,0.615707,-0.105091,-0.253826,01@16@20@01/05@16/19@20/01@20/03@16/19/03@20/01/03@20/01/27@20/03/22@20/03/25
0.945724,-0.146948,1.356131,0.326503,1.170367,0.304469,0.887559,0.192784,-0.055832,2.108721,0.571433,1.277275,0.274588,-0.11219,1.222501,0.089876,0.355785,-0.031166,-0.04322,0.456973,-0.823437,-0.285285,-0.339165,-0.075,0.218412,0.32477,-0.38398,-0.072394,1.361792,0.216228,1.005875,0.266924,-0.11219,-1.417379,0.299294,1.070473,2.571608,4.223782,1.509318,0.039931,2.067738,-0.43446,-0.951179,-1.405846,-1.61911,-0.760407,-0.368218,0.971486,1.155407,2.139448,1.258564,0.556384,0.202778,1.385994,1.357702,0.879451,1.308491,0.372521,-0.250417,-0.381673,1.00266,01@02@01/05@02/16@01/05/06@01/05/06/07
-0.707369,-0.261285,-0.668235,-0.062552,-0.650626,0.239332,-0.675737,-0.093151,-0.055832,-0.678653,0.018972,-0.558557,-0.026392,-0.11219,-0.656029,-0.226624,-0.592992,-0.192325,-0.04322,-0.759958,-0.56203,-0.675751,-0.192838,-0.075,-0.706537,-0.446691,-0.671584,-0.217377,-0.597475,-0.074588,-0.453583,0.055564,-0.11219,0.203262,0.349874,-1.466549,-0.888612,-0.193031,-0.742525,-0.64315,-0.413686,-0.485205,1.690311,0.653705,-0.079181,0.37737,0.20332,-0.700005,-0.674397,-0.712549,-0.661286,-0.723707,-0.688668,-0.610353,-0.67212,-0.673988,-0.583989,-0.600573,-0.677599,-0.659981,-0.475162,14@20@14/04@20/09@20/09/13
-0.287984,-0.178708,-0.209723,0.054165,-0.33892,1.099147,-0.333327,0.681732,-0.055832,-0.231852,-0.024644,-0.315129,-0.043322,-0.11219,-0.38145,-0.211694,-0.430208,0.016585,-0.04322,-0.535096,-0.644852,-0.56895,-0.303572,-0.075,-0.55166,0.431793,-0.631393,0.189954,-0.320866,0.03975,-0.441808,0.055564,-0.11219,-0.845388,-0.560559,0.436218,0.750439,0.89517,-0.127115,0.25159,0.951097,0.428211,-0.547618,-0.694365,-0.73447,-0.283274,-0.451184,-0.279796,-0.427831,-0.239748,-0.378192,-0.483571,-0.579985,-0.336676,-0.213277,-0.39251,-0.325902,-0.44869,-0.550976,-0.653362,-0.463015,01@01/06@01/06/06
-0.587609,0.615296,-0.666609,-0.082005,-0.702915,-0.968969,-0.745903,-1.139671,-0.055832,-0.756453,-0.829105,-0.702544,-0.665974,-0.11219,2.064922,-0.331128,2.660539,-0.577316,-0.04322,-0.485243,0.1989,-0.509121,-0.473629,-0.075,-0.603844,-1.133424,-0.648781,-1.660294,-0.621283,-0.400203,-0.595538,-0.465105,-0.11219,1.823902,0.90625,-0.295616,-1.107153,-0.545095,-0.462793,-0.364145,-1.716434,-0.891168,0.076067,0.915829,0.215699,-0.008006,-0.128541,-0.641212,-0.632194,-0.693625,2.163993,-0.520307,-0.547863,-0.598719,-0.669864,-0.658416,-0.654957,2.814314,-0.465102,-0.516654,-0.553439,14@14/07@14/13@14/07/05@14/13/01
-0.031868,0.520016,-0.190203,0.086586,-0.296276,-0.903831,-0.418462,-1.085344,-0.055832,-0.568254,-0.950259,-0.642924,-0.701715,-0.11219,-0.308305,-0.447576,-0.394644,-0.702662,-0.04322,-0.110561,0.103137,-0.267179,-0.515155,-0.075,-0.163632,-0.830191,-0.501416,-1.681006,-0.389349,-0.38529,-0.475824,-0.362003,-0.11219,0.489257,0.703931,1.411995,0.459052,0.127028,0.488296,0.088036,-0.723864,-0.789677,-1.134616,-0.507133,-0.308532,-0.549367,-0.395874,-0.069692,-0.227561,-0.482313,-0.283827,-0.124584,-0.120133,-0.360221,-0.194611,-0.332581,-0.587774,-0.351902,-0.207207,-0.366131,-0.443446,01@14@16@01/04@14/13@16/19@14/13/01@16/19/03
-0.431966,-1.11881,-0.324199,-1.515026,0.141331,-0.708419,0.082756,-1.142531,-0.055832,0.652712,-0.630413,1.241053,-0.534295,8.907897,-0.347498,-0.925312,-0.336405,-0.780257,-0.04322,-0.157265,-0.334268,-0.080606,-0.088035,-0.075,-0.395587,-1.374227,-0.607165,-1.38759,-0.323006,-0.564254,-0.424472,-0.488303,-0.11219,-0.94072,-0.307661,-1.515338,-0.196568,-0.577101,0.334443,0.088036,1.137204,0.123739,1.763685,-0.057776,0.248464,-0.494314,-0.395874,-0.358642,0.198046,0.757748,-0.286658,-0.127015,-0.324699,-0.271581,-0.279119,0.177761,1.372125,-0.284895,-0.071832,-0.497371,-0.373941,01@02@11@16@01/05@02/01@11/02@16/03@01/05/25@02/01/03@11/02/03@16/03/01@11/02/03/04@11/02/03/04/01
5.25664,0.678817,4.307688,-0.056068,5.059584,-0.239429,4.075664,-0.44485,-0.055832,2.800976,-0.203951,2.112623,0.086476,-0.11219,3.538306,-0.453548,3.030264,-0.690724,-0.04322,4.15998,-0.103919,3.314188,-0.125606,-0.075,4.191575,-0.794517,2.634861,-1.315098,3.579743,-0.26598,2.315527,-0.320761,-0.11219,0.060264,0.400453,0.533795,0.058395,0.031011,0.726068,0.261211,-0.22758,-0.53595,-0.620993,-0.245008,-0.243003,-0.613597,-0.460402,5.292525,5.117082,2.955738,3.699071,4.293469,4.27213,3.736348,4.347259,4.148184,2.210494,3.208168,3.471426,2.770092,2.430546,01@11@16@01/04@11/02@16/19@11/02/03@16/19/03@11/02/03/04
-0.484669,0.342159,-0.502317,0.696106,-0.578283,0.255616,-0.586392,0.124159,-0.055832,-0.101455,0.452702,0.450026,0.272707,-0.11219,-0.123733,1.705219,0.212574,2.019137,-0.04322,-0.557136,0.457719,-0.464249,-0.090012,-0.075,-0.387448,1.359329,-0.349491,0.134723,-0.275389,0.728264,-0.155607,0.287545,-0.11219,0.298594,0.096976,-2.149593,-1.689927,-1.377248,-0.51874,-0.508458,-0.537758,-0.282224,3.341242,1.889435,1.264162,0.047048,0.018953,-0.517018,-0.60278,-0.159754,-0.262831,-0.621332,-0.464539,-0.366315,-0.528744,-0.60179,0.438896,0.05312,-0.471392,-0.364117,-0.198155,20@32@20/01@32/07@20/01/01@20/01/01/07
0.181412,1.009123,0.194296,0.585874,-0.201596,0.519423,-0.282808,0.178487,-0.055832,0.741743,0.384856,0.683104,0.178651,-0.11219,0.670381,2.012762,0.438371,1.750538,-0.04322,-0.15779,0.053961,-0.307853,-0.178996,-0.075,0.053961,-0.638441,-0.039939,-0.828373,0.216568,0.787919,-0.015614,0.336519,-0.11219,-0.797722,0.198135,-0.295616,0.459052,0.543105,0.012751,0.107277,0.889061,-0.383714,0.076067,-0.507133,-0.570648,-0.365855,-0.395874,0.111927,-0.24393,0.730796,0.535022,-0.168073,0.089022,0.136442,0.177468,-0.300021,0.6958,0.310229,-0.296089,0.028739,-0.060157,14@16@20@14/04@16/01@20/01@20/03@20/09@20/01/10@20/09/05
-0.620352,0.307223,-0.665185,-0.490513,-0.61915,-0.72796,-0.662172,-0.939517,-0.055832,-0.686872,-0.56499,-0.655298,-0.560631,-0.11219,-0.591315,-0.349043,-0.560292,-0.571347,-0.04322,-0.557661,0.038432,-0.514369,-0.325324,-0.075,-0.592833,-1.062075,-0.548732,-1.487696,-0.588647,-0.226211,-0.557596,-0.336227,-0.11219,0.91825,0.501613,-0.246827,-0.633649,-0.833148,-0.630632,-0.383387,-1.096078,-0.637441,0.03938,0.354134,0.510579,0.193858,-0.110104,-0.652378,-0.566716,-0.652051,-0.584615,-0.578113,-0.540617,-0.584315,-0.655506,-0.590465,-0.618527,-0.535055,-0.491083,-0.430024,-0.531171,12@12/10
-0.365358,-1.115634,-0.301629,-1.599321,0.243372,-0.877776,0.180989,-1.208296,-0.055832,-0.389643,-1.173182,-0.377448,-0.867254,-0.11219,-0.323572,-1.062661,-0.449781,-0.851884,-0.04322,0.034537,-0.450737,-0.091102,-0.175041,-0.075,-0.388645,-1.463413,-0.41676,-1.501504,-0.299197,-0.725818,-0.395034,-0.568208,-0.11219,-0.607058,-0.257082,-0.051671,1.29679,0.287058,-0.239007,0.068794,0.578883,0.072994,-0.144057,-0.956489,-0.406825,-0.209869,-0.386655,-0.29119,0.314168,-0.268994,-0.251036,0.082596,-0.312865,-0.228923,-0.253685,0.282283,-0.287816,-0.396822,-0.070738,-0.295619,-0.333115,99
