@relation 'eisen.train'

@attribute "alpha_0" numeric 
@attribute "alpha_7" numeric 
@attribute "alpha_14" numeric 
@attribute "alpha_21" numeric 
@attribute "alpha_28" numeric 
@attribute "alpha_35" numeric 
@attribute "alpha_42" numeric 
@attribute "alpha_49" numeric 
@attribute "alpha_56" numeric 
@attribute "alpha_63" numeric 
@attribute "alpha_70" numeric 
@attribute "alpha_77" numeric 
@attribute "alpha_84" numeric 
@attribute "alpha_91" numeric 
@attribute "alpha_98" numeric 
@attribute "alpha_105" numeric 
@attribute "alpha_112" numeric 
@attribute "alpha_119" numeric 
@attribute "elu_0" numeric 
@attribute "elu_30" numeric 
@attribute "elu_60" numeric 
@attribute "elu_90" numeric 
@attribute "elu_120" numeric 
@attribute "elu_150" numeric 
@attribute "elu_180" numeric 
@attribute "elu_210" numeric 
@attribute "elu_240" numeric 
@attribute "elu_270" numeric 
@attribute "elu_300" numeric 
@attribute "elu_330" numeric 
@attribute "elu_360" numeric 
@attribute "elu_390" numeric 
@attribute "cdc15_10" numeric 
@attribute "cdc15_30" numeric 
@attribute "cdc15_50" numeric 
@attribute "cdc15_70" numeric 
@attribute "cdc15_90" numeric 
@attribute "cdc15_110" numeric 
@attribute "cdc15_130" numeric 
@attribute "cdc15_150" numeric 
@attribute "cdc15_170" numeric 
@attribute "cdc15_190" numeric 
@attribute "cdc15_210" numeric 
@attribute "cdc15_230" numeric 
@attribute "cdc15_250" numeric 
@attribute "cdc15_270" numeric 
@attribute "cdc15_290" numeric 
@attribute "spo_0" numeric 
@attribute "spo_2" numeric 
@attribute "spo_5" numeric 
@attribute "spo_7" numeric 
@attribute "spo_9" numeric 
@attribute "spo_11" numeric 
@attribute "spo5_2" numeric 
@attribute "spo5_7" numeric 
@attribute "spo5_11" numeric 
@attribute "spo__early" numeric 
@attribute "spo__mid" numeric 
@attribute "heat_0" numeric 
@attribute "heat_10" numeric 
@attribute "heat_20" numeric 
@attribute "heat_40" numeric 
@attribute "heat_80" numeric 
@attribute "heat_160" numeric 
@attribute "dtt_15" numeric 
@attribute "dtt_30" numeric 
@attribute "dtt_60" numeric 
@attribute "dtt_120" numeric 
@attribute "cold_0" numeric 
@attribute "cold_20" numeric 
@attribute "cold_40" numeric 
@attribute "cold_160" numeric 
@attribute "diau_540" numeric 
@attribute "diau_660" numeric 
@attribute "diau_780" numeric 
@attribute "diau_900" numeric 
@attribute "diau_1020" numeric 
@attribute "diau_1140" numeric 
@attribute "diau_1260" numeric 
@attribute class hierarchical 01,02,10,11,12,14,16,18,20,30,32,34,38,40,41,42,43,99,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/20,02/01,02/04,02/07,02/08,02/10,02/11,02/13,02/16,02/19,02/25,02/45,10/01,10/03,11/02,11/04,11/06,12/01,12/04,12/07,12/10,14/01,14/04,14/07,14/10,14/13,16/01,16/02,16/03,16/06,16/07,16/09,16/11,16/13,16/17,16/19,16/21,18/01,18/02,20/01,20/03,20/09,30/01,30/05,32/01,32/05,32/07,34/01,34/07,34/11,38/07,40/01,40/10,40/20,41/01,42/01,42/02,42/03,42/04,42/07,42/08,42/09,42/10,42/16,42/19,42/22,42/25,42/29,43/01,01/01/03,01/01/05,01/01/06,01/01/09,01/01/11,01/01/13,01/02/02,01/02/03,01/02/07,01/03/01,01/03/04,01/03/07,01/03/10,01/03/13,01/03/16,01/04/04,01/05/02,01/05/03,01/05/05,01/05/06,01/05/09,01/05/11,01/05/13,01/05/25,01/06/02,01/06/05,01/06/06,01/06/10,01/07/01,01/07/03,01/07/04,01/07/07,01/20/05,01/20/15,01/20/17,01/20/19,01/20/31,01/20/37,02/01/03,02/07/01,02/11/05,02/13/01,02/13/03,02/16/01,02/16/03,02/16/11,02/16/13,02/45/11,02/45/15,10/01/02,10/01/03,10/01/05,10/01/09,10/01/11,10/03/01,10/03/02,10/03/03,10/03/04,10/03/05,11/02/01,11/02/02,11/02/03,11/04/01,11/04/02,11/04/03,11/06/01,11/06/02,11/06/03,12/01/01,12/04/01,12/04/02,12/04/03,14/07/01,14/07/02,14/07/03,14/07/04,14/07/05,14/07/07,14/07/09,14/07/11,14/13/01,14/13/04,16/03/01,16/03/03,16/13/01,16/13/03,16/17/07,16/17/09,16/19/03,16/19/05,16/21/05,16/21/07,16/21/08,16/21/11,16/21/15,16/21/17,18/01/01,18/01/07,18/02/01,18/02/03,18/02/05,18/02/09,20/01/01,20/01/03,20/01/07,20/01/09,20/01/10,20/01/11,20/01/13,20/01/15,20/01/17,20/01/21,20/01/23,20/01/25,20/01/26,20/01/27,20/03/01,20/03/02,20/03/22,20/03/25,20/09/01,20/09/03,20/09/04,20/09/05,20/09/07,20/09/13,20/09/14,20/09/16,20/09/18,30/01/05,30/01/09,30/05/01,30/05/02,32/01/01,32/01/03,32/01/04,32/01/05,32/01/06,32/01/07,32/01/09,32/01/11,32/01/13,32/05/01,32/05/05,32/07/01,32/07/03,32/07/07,34/01/01,34/01/03,34/07/01,34/07/02,34/11/03,34/11/09,34/11/11,34/11/12,40/01/03,40/01/05,40/10/02,41/01/01,42/04/03,42/04/05,42/10/03,42/10/05,42/10/07,43/01/03,01/01/03/01,01/01/03/02,01/01/03/03,01/01/03/05,01/01/05/01,01/01/05/03,01/01/06/01,01/01/06/02,01/01/06/04,01/01/06/05,01/01/06/06,01/01/09/01,01/01/09/02,01/01/09/03,01/01/09/04,01/01/09/05,01/01/09/06,01/01/09/07,01/01/11/02,01/01/11/03,01/01/11/04,01/02/02/09,01/02/03/01,01/02/03/03,01/02/03/04,01/02/07/01,01/02/07/03,01/03/01/01,01/03/01/03,01/03/04/01,01/03/04/03,01/03/16/01,01/03/16/03,01/05/02/04,01/05/02/07,01/05/03/02,01/05/03/03,01/05/05/04,01/05/05/07,01/05/06/07,01/05/09/04,01/05/09/07,01/05/11/04,01/05/13/01,01/05/13/03,01/06/02/01,01/06/02/02,01/06/06/09,01/06/06/11,01/20/15/03,01/20/17/01,01/20/17/03,01/20/17/09,01/20/19/01,01/20/19/05,01/20/37/01,10/01/03/03,10/01/03/05,10/01/05/01,10/01/05/03,10/01/09/03,10/01/09/05,10/03/01/01,10/03/01/02,10/03/01/03,10/03/02/01,10/03/04/01,10/03/04/03,10/03/04/05,10/03/04/07,10/03/04/09,10/03/05/01,10/03/05/03,11/02/03/01,11/02/03/04,11/04/03/01,11/04/03/03,11/04/03/05,11/04/03/11,14/07/02/01,14/07/02/02,14/07/11/01,14/13/01/01,14/13/04/02,18/02/01/01,18/02/01/02,20/01/01/01,20/01/01/07,20/01/03/01,20/01/03/03,20/03/01/01,20/03/01/05,20/03/02/02,20/03/02/03,20/09/07/03,20/09/07/05,20/09/07/06,20/09/07/25,20/09/07/27,20/09/14/02,20/09/16/09,20/09/18/09,30/01/05/01,30/01/05/05,30/01/05/07,30/01/09/03,30/01/09/07,30/01/09/09,30/01/09/11,30/05/02/24,32/05/01/01,32/05/01/03,32/05/01/07,32/05/05/01,32/07/07/01,32/07/07/03,32/07/07/05,32/07/07/07,34/01/01/01,34/01/01/03,34/01/03/01,34/01/03/03,34/01/03/05,34/11/03/07,34/11/03/11,34/11/03/13,40/01/03/01,40/10/02/03,43/01/03/05,43/01/03/06,43/01/03/09,01/01/03/01/01,01/01/03/01/02,01/01/03/02/01,01/01/03/02/02,01/01/03/03/01,01/01/03/03/02,01/01/03/05/01,01/01/03/05/02,01/01/05/01/01,01/01/05/01/02,01/01/06/01/01,01/01/06/01/02,01/01/06/02/01,01/01/06/02/02,01/01/06/04/01,01/01/06/04/02,01/01/06/05/01,01/01/06/06/01,01/01/06/06/02,01/01/09/01/02,01/01/09/02/01,01/01/09/03/01,01/01/09/04/01,01/01/09/05/01,01/01/09/06/01,01/01/09/07/01,01/01/11/02/01,01/01/11/02/02,01/01/11/03/01,01/01/11/03/02,01/01/11/04/01,01/01/11/04/02,01/02/02/09/01,01/05/03/02/04,01/05/03/03/04,10/01/05/03/01,10/01/05/03/03,10/01/05/03/05,10/03/01/01/01,10/03/01/01/03,10/03/01/01/05,10/03/01/01/09,10/03/01/01/11,11/02/03/01/01,11/02/03/01/04,11/02/03/01/07,11/02/03/04/01,11/02/03/04/03,11/04/03/01/10,18/02/01/01/01,18/02/01/01/03,18/02/01/01/05,18/02/01/02/01,18/02/01/02/03,18/02/01/02/05,20/01/01/01/01,20/01/01/07/05,20/01/01/07/07,20/01/01/07/09,20/03/02/02/01,20/03/02/03/01,20/09/16/09/03,20/09/18/09/01,30/01/05/01/03,30/01/05/05/01,32/05/01/03/03,40/10/02/03/02,01/01/06/05/01/01,01/01/06/05/01/02,01/01/06/06/01/03,20/01/01/01/01/01

@data
-0.943503,-0.157355,-1.604138,0.043714,-1.409969,0.043746,-0.849993,-0.577529,-1.515433,1.044177,-0.136954,0.245963,-1.930078,0.103366,-0.882076,0.73232,-0.433119,0.214142,0.031289,0.180926,-0.575898,0.936821,-0.563929,-0.239407,-0.093291,0.924988,1.056196,0.660967,1.150244,0.740686,0.16686,0.949235,-0.060974,-0.574671,-0.264003,0.873721,-0.059849,0,-0.237672,-1.37312,-0.309143,0.008869,-0.088229,-1.422047,-1.398324,-0.270475,-0.735043,-1.285225,-0.589879,-0.164585,0.085106,-0.082829,-0.059669,-0.840382,0,-0.00698,0.284139,0.093093,1.016546,0.838718,0.500723,1.113249,1.746093,0.436049,-1.860361,-0.638121,-0.099962,0.247773,2.638808,0.658398,1.660323,2.526355,-0.71094,-0.321755,-0.798326,0.004676,-0.358247,-0.521348,-0.19131,01@10@11@14@34@43@01/06@10/01@11/02@14/07@34/11@43/01@01/06/10@10/01/09@11/02/03@14/07/04@34/11/03@43/01/03@10/01/09/05@11/02/03/04@34/11/03/07@43/01/03/09
0.229274,-0.83996,0.7823,0.494539,1.313422,-0.213585,0,-0.065819,0.003562,-0.21021,1.793261,0.281712,0,-0.213487,1.127047,0.069959,-0.112476,0,0.075542,-0.180582,-0.068247,-0.278158,-0.563929,-1.350749,-1.20665,-0.029375,1.085805,0.379864,-0.637914,0.387101,0.276565,-0.184982,-0.270164,-0.464053,-0.970786,-0.376444,0.016395,-0.214745,-0.811363,-1.578214,-1.141275,-0.626602,-0.567161,-1.216059,-0.890899,-1.588785,-0.765875,-0.896341,-0.346398,-0.461674,-0.346144,-0.528622,-0.687741,0.454387,-0.251736,-0.034327,-0.061645,0.151659,0.636761,0.700494,1.122702,2.700734,1.173457,2.788875,0.199346,-0.738476,1.147224,1.354089,1.891707,-1.085341,1.991017,1.682577,-0.16093,-0.775686,-1.381985,-0.314932,-0.409091,-0.680901,-0.362001,02@20@32@34@42@43@02/45@20/09@32/01@34/11@42/01@43/01@02/45/11@20/09/14@20/09/16@20/09/18@32/01/03@34/11/03@43/01/03@20/09/16/09@20/09/18/09@34/11/03/13@43/01/03/05@20/09/16/09/03@20/09/18/09/01
0.428425,0.310718,0.116851,-0.952848,-0.456782,-1.814753,0.657289,-0.788233,0.262115,-1.464597,-0.540283,-0.647758,-0.254551,-0.671163,0.447491,-0.493049,0.272295,-0.84699,1.181865,0.971725,0.813464,0.531828,0.918866,-0.821539,0.045878,0.503945,-0.453849,-0.913209,-1.100368,-0.537661,-1.65424,-0.184982,-1.791546,0.476201,0.796171,-1.251559,-1.070088,-0.154959,-0.906978,1.610075,0.106923,-1.780483,-0.941976,-0.46077,-1.152299,-0.458805,-1.320857,-0.550667,-0.423286,-0.122143,0.143159,0.081921,0.006944,-0.177584,0.424338,-0.608606,-0.130802,0.019885,-0.231316,0.700494,0.08184,0.878066,0.176645,1.37377,-1.499382,-1.240246,-1.085641,-0.174639,-0.780616,1.303343,1.428838,0.96973,-0.475222,-0.700031,-0.636199,-0.111545,-0.68873,-0.270622,0.14003,01@10@14@30@34@01/03@01/05@14/04@14/07@30/01@34/11@01/03/13@01/05/25@14/07/01@30/01/05@34/11/12@30/01/05/05@30/01/05/05/01
-0.589457,0.213203,-1.168154,-0.502022,-0.238911,-0.671061,0.103593,0.656594,0.811538,0.800268,0.151137,0.281712,-1.285645,0.772277,0.920226,-0.327458,1.394545,0.844189,0.208301,-1.581427,-1.350735,-0.548153,-0.860488,0.263343,-0.594303,-0.955668,0.108717,-0.407224,-2.241089,-0.592058,-0.579133,-1.595091,0,-0.187508,-1.088583,-0.215709,0.550107,-0.154959,-0.199426,1.181241,-0.857594,-0.593156,0.140825,-0.151788,-0.352721,-0.961018,-0.62713,0.2271,-0.013214,0.408374,0.126572,0.372656,0.330496,-0.593759,-0.215191,0.211793,-0.148091,0.276113,0.311232,-0.624152,0.602271,0.878066,-0.162695,0.896385,-1.159636,-0.417342,-1.18622,-0.59705,0.282567,1.709419,1.280026,1.347975,0.310506,1.910075,-0.279519,-1.041314,-2.061507,-0.623918,-0.19131,01@10@14@32@42@01/04@01/06@10/03@14/07@32/01@42/10@10/03/01@14/07/03@32/01/09@42/10/03@10/03/01/03
0,1.461396,-0.204401,0.68436,0.632574,0.10093,-0.911515,-0.065819,-1.030647,0.173075,-0.453855,-0.433265,-1.285645,-0.213487,0.536129,-0.194986,-0.368991,0.97683,0.695083,-0.519496,0.065346,-0.278158,-0.698728,-1.985802,-0.176793,-1.011807,-0.601892,-0.96943,-2.30275,-1.489621,-2.093059,-0.859382,-0.041956,-0.095326,0.364248,0.570109,0.359496,0.542548,-0.448025,-1.11209,-0.365879,0.192821,0.078355,0,-0.214332,-0.186773,-0.488384,-2.062992,-0.307953,0.005181,-0.130519,-0.102211,-0.097734,0.531456,0.131982,-0.184733,-0.243181,-0.170456,1.233565,1.092129,0.196081,1.127948,-0.07786,0.214406,-1.117168,-0.919113,-0.4017,-0.898773,1.144606,1.088361,1.230422,0.955182,-0.357362,-0.586548,-1.122581,-0.460208,-0.5362,-0.680901,-0.080864,01@20@01/06@20/01@20/01/13
0.207146,1.578414,0.048011,0.945365,0.795978,-0.785431,-1.834341,0.9576,1.199367,0.835112,0.41042,-0.826502,0.132109,-0.037457,1.954334,-0.724875,-0.112476,0.479425,0,-1.581427,-1.698075,0.477829,-0.698728,0.686711,-0.956144,-2.49949,-3.533155,-2.543606,-1.840295,-3.611133,-2.027237,-1.6564,-0.194095,-0.003144,-0.185472,0.266498,0.340435,0.203759,0.27865,-0.701901,-0.063286,0.159375,0.140825,-1.095899,0.031692,-0.186773,-0.257142,-0.637086,0.07649,0.174946,0.101692,0.15945,0,-0.100514,0.424338,0.32118,-0.217248,-0.20706,-0.665355,0.320378,0.348402,1.069153,-0.162695,1.646561,-0.862359,0.14464,-1.246568,-0.255098,0.483709,1.518324,1.428838,0.664224,-3.185983,0.321315,-0.636199,-0.140601,-0.205716,-0.521348,-0.171229,14@20@14/04@20/09@20/09/07@20/09/13@20/09/07/05
-0.191155,1.461396,0.897032,0.636905,0.550873,-0.728246,-0.542385,0.205086,2.556767,-0.872248,1.44755,-1.219739,0.432844,-0.988015,1.599782,-0.98982,-0.368991,-0.316424,0.636079,-0.609873,0.466123,-0.008163,-0.18649,1.268843,-1.429322,-2.49949,-1.963893,-4.033452,-2.086938,-3.801526,-2.378292,-2.085563,-0.060974,0.199656,0.30535,0.55225,0.416679,0.163902,0.699357,-0.310357,-0.328055,0.560725,0.307409,-1.336219,0.52374,0.189888,0.112846,-2.149411,-0.397657,-0.228247,0.01876,-0.218505,-0.18338,0.007383,-0.215191,-0.813705,-0.467941,-0.250985,1.504839,0.21671,0.335709,1.436626,-1.26555,2.055748,-1.329509,-0.638121,-2.111551,-0.798199,2.380197,1.709419,1.974482,0.722416,-0.357362,-0.321755,-0.863177,-0.63454,-0.866683,-0.726488,-0.281676,02@40@42@02/13@40/01@42/01@02/13/03
0.959494,0.642269,0.805246,0.328446,1.041083,-0.213585,0.565006,0.114784,1.037772,-0.279898,0.698512,-0.647758,0.303958,-0.495133,0.654312,0.765438,-0.176605,0.147821,-0.381738,-0.157988,0.065346,0.882822,0.379668,-0.504012,0.101546,-1.208294,-0.720327,0.379864,-0.206289,0,-0.732719,-0.583491,-0.289181,0.236528,-0.421066,-0.805072,-0.155155,-0.314389,-1.079085,2.542323,-0.271319,-1.312241,-0.608807,-0.409273,-0.952405,-0.10307,-1.274609,-0.550667,-0.077288,0.058233,0.259265,0.130377,-0.059669,-0.36255,-0.781631,-0.362486,0,0.627511,0.365487,0.654419,0.906913,0.951561,-0.268739,1.544264,-1.732957,0.204853,-0.663207,0.006395,0.914729,1.088361,2.123294,0.89699,-1.14309,-0.208272,-1.122581,-0.518319,-0.917526,-0.601125,0.521573,42@42/01
1.114389,0.895808,0.346316,0.826726,0.550873,-0.356546,-0.450102,1.017801,-0.158033,1.009333,1.649215,-0.826502,-0.383438,0.314601,3.490723,0.136195,0.176102,-0.979631,0.459067,-1.01657,-1.243861,3.042785,0.190949,-1.297828,-0.315963,-2.274934,-1.57898,-2.178172,-1.562823,-3.039957,-3.409517,-1.6564,-0.612475,0.402455,-0.067675,-0.572899,-0.650744,-1.370613,-0.945224,0.043898,-0.800857,-1.663423,-0.442222,0.637833,-0.506486,-0.458805,-2.430821,-0.896341,-0.448916,-0.207026,-0.329558,-0.586769,-0.459351,-0.208411,-0.489275,-0.676972,-0.104868,0.239509,0.256977,0.481639,0.602271,0.216614,0.09181,0.828187,-1.435679,-0.236705,-1.18622,0.106969,1.719299,1.661645,1.660323,1.042469,-1.14309,-0.283927,-0.052541,0.498615,0.45525,0.344797,0.059705,11@16@11/04@16/19@11/04/03@16/19/03@11/04/03/01
-0.899247,-0.157355,-1.443513,-1.261307,-0.865291,-0.671061,-1.249884,-0.065819,-1.806304,0.068542,-0.857184,0.067219,-0.898985,-0.143075,-0.645709,-1.221646,0.336424,0,0.075542,-0.519496,-0.068247,0.342831,-0.15953,-0.37171,-0.649971,-1.208294,-0.216979,-0.463444,0.225335,-0.401666,-0.644956,-0.368909,-0.327215,0.052165,-0.833356,-0.251428,0.340435,0.622263,0.221281,-1.00022,-0.725209,-0.175083,-0.608807,-1.130231,-0.09132,-0.793614,-0.550049,-1.760527,0.460933,0.153726,0.168039,0.188524,0.558886,-0.054272,-0.489275,-0.294119,0.189048,0.210226,-0.122807,-0.013663,0.56419,0.68698,0.706864,2.140996,-0.968529,-0.196564,-0.482164,0.106969,-0.320861,2.258816,1.941413,1.304331,-0.16093,0.283487,-0.279519,-0.460208,-0.307404,-0.498555,-0.040701,01@14@16@42@01/04@14/10@16/19@42/19@16/19/03
-0.102644,0.603263,0.116851,1.538556,0.659808,-0.413731,0.872615,1.228505,0.326753,0,-0.453855,-0.397516,-0.254551,0.138572,1.097501,0.235549,-0.272798,-0.415905,0.105044,-1.106947,-1.003394,-1.250141,-0.698728,0.183961,-0.204627,-1.264433,-0.779545,-0.856988,-1.439501,-2.414383,-1.829768,-1.533781,-0.479354,0,-0.126573,1.445224,0.207007,1.778131,1.120063,0.118478,1.771187,0.142652,0.536463,-0.203285,-1.628971,1.047836,-1.074198,0.183891,0.589081,0.440205,0.309024,0.605243,0.130655,-0.254653,0.27816,-0.882072,1.00164,0.773927,-0.231316,0.470121,0.361095,0.878066,-0.459618,1.612462,-1.435679,-0.517697,-1.467843,-1.039577,0.167628,0.682285,1.759531,0.300527,-0.593081,-1.721377,-0.863177,-0.256822,-0.739574,-0.373192,-0.412204,10@18@10/03@18/02@10/03/01@18/02/03
-0.832863,-0.410894,-0.86985,-0.288473,-0.184443,0.386853,-0.296298,-0.577529,0.359072,1.462306,0.439229,0.138716,0.389882,0.314601,-0.409341,0,-0.433119,0.214142,-0.145723,0.113143,0.733308,-0.278158,0.406628,0.183961,0.741728,1.486378,0.937761,1.89782,1.581868,1.475056,1.132263,2.328689,-0.821665,-0.943397,-0.126573,0.016465,0.111701,0.124044,-0.027319,0.006608,0.447341,0.326604,0.036709,-0.34061,0.416105,0.189888,0.344089,1.004867,0.127749,-0.461674,-0.445664,-0.43171,-0.392738,0.223178,-0.142102,0.1571,0.050735,0.195584,1.342075,-0.244036,0.411869,0.466496,-0.374783,1.510165,-0.310272,-0.477555,-0.804018,0,2.006646,1.661645,1.908344,0.984278,0.231934,-1.456584,-1.349559,-0.57643,-0.815839,-0.521348,-0.944357,20@20/01@20/09@20/01/10@20/09/04
0.096507,-1.113003,-2.040122,-0.810482,-0.51125,0.415445,0.68805,0.716796,0.520667,-0.03599,-1.087657,-0.326018,-0.684174,0.208984,-1.088898,-0.98982,-0.176605,-0.150622,1.167114,0.158332,-0.175121,1.476812,2.266862,1.057159,0.797396,-0.197792,-0.868371,0.379864,0.996093,-1.380826,-1.061834,-0.491527,0.300355,1.361145,0.639108,0.605828,0.664474,0.363189,0.374265,0.118478,-0.025461,0.443664,0.473994,0.586336,0.093198,-0.688986,-0.056731,-0.550667,-0.48736,0.323491,0.002173,0.110994,0.330496,-0.701656,-0.726815,-0.184733,-1.107641,-0.185098,0.528252,0.412527,0.11992,0.099023,-0.692914,1.390819,-0.692486,-1.180034,-1.648886,-1.160266,2.006646,0.586738,2.024086,2.540903,0.231934,-0.39741,0.920223,-0.314932,-1.197166,-0.316209,-0.663219,10@11@14@10/01@11/02@14/07@10/01/09@11/02/03@14/07/04@10/01/09/05@11/02/03/01@11/02/03/04@11/02/03/01/04
-0.014132,-0.371888,-1.122261,0,-1.055928,0,-0.634667,0.054583,-2.032538,-0.001146,-2.297643,-0.326018,-1.543418,-0.600751,-1.798001,-0.45993,0.496745,-0.780669,0.813091,-0.609873,-0.36215,-0.602152,-0.10561,-0.477552,-1.06748,-2.415282,-1.756632,-1.897069,3.123384,-1.652815,-2.093059,-1.93229,-1.962701,-1.18307,-1.579405,-1.805204,-1.851595,-1.569901,-3.239988,-2.044338,0.069099,-0.593156,-1.691608,-1.216059,-1.951878,-2.049148,-1.490435,-2.235829,-0.077288,-0.100923,0.383664,0.450185,0.102107,-0.732484,0.131982,-0.143713,0.387874,0.539662,1.016546,0.308859,0.602271,0.613486,0.240271,1.476066,-1.987766,-0.11628,-1.246568,-0.154524,0.454975,0.992814,1.594185,1.027921,-1.928818,-1.645722,-0.733475,0.004676,-0.205716,0.732284,0.541655,10@11@14@10/01@10/03@11/02@14/07@10/01/09@10/03/02@11/02/03@14/07/04@10/01/09/05@11/02/03/04
-0.213283,0.447239,0.048011,0.399629,-1.00146,-0.985577,-0.911515,0.41579,-1.677028,-0.384431,-0.713138,-0.755004,-0.684174,-1.128839,1.777058,-0.791111,-1.266791,0.147821,0.031289,-0.655062,-0.949957,-0.76415,0.487508,0.051659,0.491222,-0.197792,-1.904676,0.773409,-0.761235,-2.196792,-1.43483,-0.430218,0.05313,-0.003144,-0.892255,-0.215709,-0.612622,-0.712964,-0.142057,0.043898,-0.857594,-0.409204,-0.671276,-0.271947,-0.844769,-0.082145,-0.596297,1.350541,0.153378,0.227998,0.201212,0.440494,0.501788,-0.131342,0.387794,0.416893,-0.087579,-0.126531,-0.339826,0.354934,0.335709,0.907464,0.706864,0.572445,-1.54185,0,-0.74367,-0.436132,0.454975,1.231682,1.776066,0.096856,0.781943,0,-0.052541,-0.140601,0.658624,-0.054085,0.250477,10@11@10/03@11/04@10/03/01@11/04/03@11/04/03/01
-0.589457,0.798293,-0.250294,-0.596933,-1.110396,0.415445,-0.357819,0.205086,0.520667,-0.384431,-0.223382,-0.254521,-0.684174,0.596248,0.565675,1.626508,0.079909,0.214142,-0.175225,-0.270959,-0.228558,-0.224159,-0.914408,-0.318789,0.574724,0.307459,0.25676,1.644828,0.595299,0.985476,0.825089,0.765308,0.338389,-0.500925,-0.460332,0.212919,-0.517316,0,-0.428902,-1.447699,-1.103451,0.142652,0.557287,-0.580929,-0.644874,-1.337679,-1.043366,0.702402,-0.026028,0.30227,-0.147106,0.091612,0.16872,-0.640001,-1.384616,-0.294119,0.301428,0.129697,0.582507,-0.140369,0.031066,0.584088,1.10983,0.146208,-1.860361,-0.678263,0,-0.697625,0.483709,0.586738,1.445372,0.940634,0.939089,0,-0.603774,-0.692651,-1.070057,-0.475762,0.270558,20@34@20/01@34/01@20/01/01@34/01/03@20/01/01/07@34/01/03/03@20/01/01/07/07
0.981621,0.798293,0.575781,0.233535,0.142364,0.272484,-0.296298,0.265287,0.359072,-0.941936,0.41042,0.496205,0.948391,0.772277,0.063394,0.533612,-0.497248,-0.382745,-0.219477,0.113143,-0.068247,-0.278158,-0.456089,0.051659,0.491222,-0.197792,-1.194067,-0.01368,0.071183,-0.238473,-0.403605,0.213527,3.267049,0.457764,-0.833356,-3.483996,-0.574499,-0.433961,0.106543,-0.198487,-0.309143,0.845014,1.036218,-0.718255,0.077822,-0.835465,-1.351689,-0.637086,-0.141361,0.058233,-0.429077,-0.480166,-0.744838,-0.778726,-0.946082,-0.540239,0.04209,-0.170456,0.772399,0.470121,0.665738,0.084324,1.237083,0.896385,-0.734954,-1.079679,-0.482164,-1.321185,1.28828,0.395643,1.544581,1.580741,-0.200217,0.586108,1.0175,0.091841,-0.205716,0.378987,0.009502,01@14@42@01/04@01/06@14/07@42/01@14/07/02@14/07/02/02
-0.633713,0.154694,-0.433866,0.494539,-0.402314,0.186707,-0.911515,-0.517328,-0.739776,0.591204,-0.857184,0.6392,-0.254551,-0.811986,-1.472995,-0.625521,0.176102,-0.117462,1.270371,0.903943,0.17222,-0.008163,0.325748,0.766093,0.12938,0,0,0.267423,0.965262,0,0.364329,0.30549,0.47151,0.660564,0.462412,-0.376444,0.09264,-0.29446,0.125666,1.3304,0.069099,0.410219,0.015886,0.860987,0.785141,0.629324,0.883655,0.183891,0.07649,-0.207026,-0.221745,-0.131285,-0.145315,0.223178,0.040621,0.1571,-0.001133,0.078451,0.473997,0.182154,0.779979,0.672281,0.749281,1.646561,-0.734954,2.171793,-0.703439,-2.045319,1.115872,2.545458,2.040621,0,0.585511,-0.170444,0.044736,0.004676,0.17561,0.367591,0.049665,11@11/02@11/02/03@11/02/03/01@11/02/03/04@11/02/03/01/01
0,0.1937,-1.122261,-0.691843,-0.810823,0.329668,-0.142493,0.265287,-1.030647,0.55636,-1.606223,0.067219,-0.125665,-0.988015,-1.738909,-0.98982,0.144038,-1.045952,0.119795,0.655406,0.70659,0.747824,1.269345,1.083619,0.491222,0.082903,-0.809153,0.267423,1.396887,-0.292871,-1.588417,0.30549,0.775786,0.955545,1.26736,0.659407,1.141002,0.941123,0.565495,1.51685,0.560813,0.995521,0.827987,0.071366,0.293093,0.231739,0.42117,-0.896341,0,0.631191,0.42513,0.091612,0.121139,-0.732484,-0.489275,-0.417179,0.197693,0.546982,0.365487,0.447083,0.97038,0.290109,0.006975,2.0046,-0.034229,0.586198,-0.703439,-1.099921,1.690565,1.948287,2.189433,1.042469,-0.082358,-0.321755,0.628394,0.266173,-0.129451,0.6753,0.340842,01@01/07@01/07/01
0.693959,-0.332882,0.851139,0.162352,1.041083,1.416175,0.411202,0,0,1.183553,0.986604,0.03147,-0.598249,0.877895,1.215685,-1.122292,1.138031,1.606877,-0.499746,-0.722845,-0.762928,0.153835,-0.914408,-0.847999,-1.958167,-1.124085,-0.572284,-0.407224,-1.038708,-0.891246,-0.644956,-1.717709,-0.821665,-0.058453,-0.165839,-0.108552,-0.059849,-0.254602,-0.275918,-0.608676,-0.725209,-0.476096,-0.608807,-0.271947,-0.44498,-0.919167,-0.688794,1.307332,-0.051658,0.206777,0.391957,0.66339,0.359045,0.115281,0.625333,0.594646,0.024801,0.298075,0.446869,-0.220999,0.335709,0.995658,-0.056651,0.896385,-1.053466,-0.377201,-0.74367,-0.516591,1.460688,0.538964,0.585569,-0.019527,0.428366,0.737419,-0.214668,-1.419032,-1.070057,-1.661014,-0.231473,20@40@42@43@20/09@40/01@42/04@43/01@20/09/07@20/09/16@43/01/03@20/09/16/09@43/01/03/05@20/09/16/09/03
